ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K0	Data
789	MERR4	MERR4.001	20	42.7978	-71.5511	Witches Brook	0	0	0	0	0	0.99135	0	0	0	0	0	0	0	0	0	0.00865	0-0-0-0-0-99.1-0-0-0-0-0-0-0-0-0-0.9
790	MERR5	MERR5.001	20	42.8114	-71.9175	Meadow Brook	0	0	0	0	0	0.99995	0	0	0	0	0	0	0	0	0	0	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
791	MERR6	MERR6.001	19	43.1464	-71.8806	Sand Brook	0	0	0	0	0	0.999684211	0	0	0	0	0	0	0	0	0	0.000315789	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
792	PISR1	PISR1.001	30	43.1339	-70.9697	Chelsey Brook	0	0	0	0	0	0.999733333	0	0	0	0	0	0	0	0	0	0.000266667	0-0-0-0-0-100-0-0-0-0-0-0-0-0-0-0
793	SACR1	SACR1.001	30	43.77	-71.2511	White Brook	0	0	0	0	0	0.985733333	0	0	0	0	0	0	0	0	0	0.014266667	0-0-0-0-0-98.6-0-0-0-0-0-0-0-0-0-1.4
794	CRLE1	CRLE1.01	26	41.5	-81.2804	Leech Stream	0	0	0	0	0	0	0	0	0	0	0	0	0.922538462	0	0	0.0775	0-0-0-0-0-0-0-0-0-0-0-0-92.3-0-0-7.8
795	CRLE2	CRLE2.01	50	41.563	-81.2187	Woodie Brook	0	0	0.40298	0	0	0	0	0	0	0	0	0	0.46692	0	0	0.13014	0-0-40.3-0-0-0-0-0-0-0-0-0-46.7-0-0-13
796	CRLE3	CRLE3.01	59	41.5526	-81.234	Spring Brook	0	0	0.15820339	0	0	0	0	0	0	0	0	0	0.744372881	0	0	0.097355932	0-0-15.8-0-0-0-0-0-0-0-0-0-74.4-0-0-9.7
797	OHAR1	OHAR1.01	50	42.0363	-78.4609	Two Mile Creek	0	0	0	0	0	0	0	0	0	0	0	0	0.99758	0	0	0.0024	0-0-0-0-0-0-0-0-0-0-0-0-99.8-0-0-0.2
798	OHAR2	OHAR2.102	47	41.7532	-78.0554	Allegheny R.	0	0	0.175617021	0	0	0.112723404	0	0	0	0	0	0	0.569234043	0	0	0.142446809	0-0-17.6-0-0-11.3-0-0-0-0-0-0-56.9-0-0-14.2
799	OHAR3	OHAR3.101	62	41.2378	-79.3223	Clarion R.	0	0	0.3865	0	0	0	0	0.1065	0	0	0	0	0.342596774	0	0	0.16433871	0-0-38.7-0-0-0-0-10.7-0-0-0-0-34.3-0-0-16.4
800	PA42_Lower	PA42.048	43	41.576103	-77.016626	Salt Spring Run (lower)	0	0	0.995813953	0	0	0	0	0	0	0	0	0	0	0	0	0.004186047	0-0-99.6-0-0-0-0-0-0-0-0-0-0-0-0-0.4
801	PA42_Upper	PA42.091	33	41.578088	-77.017383	Salt Spring Run (upper)	0	0	0.999	0	0	0	0	0	0	0	0	0	0	0	0	0.000969697	0-0-99.9-0-0-0-0-0-0-0-0-0-0-0-0-0.1
802	Ramsey	UOG.001	50	41.28714	-77.32458	Ramsey Run	0	0	0.99898	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0-0-99.9-0-0-0-0-0-0-0-0-0-0-0-0-0.1
803	Boone	UOG.051	50	41.35392	-77.36207	Boone Run	0	0	0.92938	0	0	0	0	0	0	0	0	0	0	0	0	0.07064	0-0-92.9-0-0-0-0-0-0-0-0-0-0-0-0-7.1
804	Dam	UOG.251	50	41.32943	-77.34448	Dam Run	0	0	0.94518	0	0	0	0	0	0	0	0	0	0	0	0	0.05482	0-0-94.5-0-0-0-0-0-0-0-0-0-0-0-0-5.5
805	Cedar	UOG.101	50	41.61398	-77.50751	Cedar Run	0	0	0.99642	0	0	0	0	0	0	0	0	0	0	0	0	0.00358	0-0-99.6-0-0-0-0-0-0-0-0-0-0-0-0-0.4
806	Sebring	UOG.151	29	41.44963	-77.42755	Sebring Branch Mill Run	0	0	0.999965517	0	0	0	0	0	0	0	0	0	0	0	0	3.44828E-05	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
807	Francis	UOG.201	50	41.5527	-77.61581	Francis Branch Slate Run	0	0	0.99998	0	0	0	0	0	0	0	0	0	0	0	0	0.00002	0-0-100-0-0-0-0-0-0-0-0-0-0-0-0-0
808	CONR1	CONR1.01	36	44.4434	-71.3048	Unnamed	0	0	0	0	0	0.97725	0	0	0	0	0	0	0	0	0	0.02275	0-0-0-0-0-97.7-0-0-0-0-0-0-0-0-0-2.3
809	CONR2	CONR2.01	40	44.4743	-71.3453	Brandy Brook	0	0	0	0	0	0.907425	0	0	0	0	0	0	0	0	0	0.092575	0-0-0-0-0-90.7-0-0-0-0-0-0-0-0-0-9.3
813	HUDR1	HUDR1.01	50	42.7814	-73.1452	Broad Brook	0	0	0.10026	0	0	0.89974	0	0	0	0	0	0	0	0	0	0	0-0-10-0-0-90-0-0-0-0-0-0-0-0-0-0
814	MD31	MD31.001	50	39.6886	-76.7787	Silver Run	0	0	0.546	0	0	0.45396	0	0	0	0	0	0	0	0	0	0.00002	0-0-54.6-0-0-45.4-0-0-0-0-0-0-0-0-0-0
815	MD32	MD32.001	50	39.8248	-76.778	Walker Run	0	0	0.52358	0	0	0.47616	0	0	0	0	0	0	0	0	0	0.0002	0-0-52.4-0-0-47.6-0-0-0-0-0-0-0-0-0-0
817	SUSR1	SUSR1.01	50	40.8982	-78.0105	Smays Run	0	0	0.98724	0	0	0	0	0	0	0	0	0	0	0	0	0.01274	0-0-98.7-0-0-0-0-0-0-0-0-0-0-0-0-1.3
818	SUSR2	SUSR2.01	50	40.9334	-78.0128	Benner Run	0	0	0.9454	0	0	0	0	0	0	0	0	0	0	0	0	0.0546	0-0-94.5-0-0-0-0-0-0-0-0-0-0-0-0-5.5
