ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	k1	k2	k3	k4	k5	k6	k7	k8	k9	k10	k11	k12	k13	k14	k15	k16	k17	k18	k19	k20	k0	Data
641	RAPH8	[RAPH8-001]	40	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0.935	0	0	0	0	0	0	0	0	0	0	0	0.065	0-0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-0-0-0-0-6.5
642	RAPH9	[RAPH9-041]	25	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0	0	0	0	0	0.11	0-0-0-0-0-0-0-0-89-0-0-0-0-0-0-0-0-0-0-0-11
643	RAPJ1	[RAPJ1-01]	50	38.8264	-78.1595	Indian Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896	0	0	0.104	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.6-0-0-10.4
644	RAPJ2	[RAPJ2-001]	50	38.8066	-78.1555	Bolton Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0.1	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-90-0-0-10
645	RAPJ3	[RAPJ3-01]	50	38.7729	-78.1659	Jordan R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0.06	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94-0-0-6
647	RAPR10	[RAPR10-051]	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0	0.18	0-0-0-0-0-0-0-0-82-0-0-0-0-0-0-0-0-0-0-0-18
648	RAPR11	[RAPR11-01]	49	38.4666	-78.4428	Conway	0	0	0	0	0	0	0	0	0.932	0	0	0	0	0	0	0	0	0	0	0	0.068	0-0-0-0-0-0-0-0-93.2-0-0-0-0-0-0-0-0-0-0-0-6.8
649	RAPR12	[RAPR12-01]	50	38.4376	-78.4685	Devil's Ditch	0	0	0	0	0	0	0	0	0.844	0	0	0	0	0	0	0	0	0	0	0	0.156	0-0-0-0-0-0-0-0-84.4-0-0-0-0-0-0-0-0-0-0-0-15.6
650	RAPR13	[RAPR13-01]	25	38.4148	-78.4701	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0.951	0	0	0	0	0	0	0	0	0	0	0	0.049	0-0-0-0-0-0-0-0-95.1-0-0-0-0-0-0-0-0-0-0-0-4.9
651	RAPR14	[RAPR14-01]	25	38.3797	-78.5055	South R.	0	0	0	0	0	0	0	0	0.879	0	0	0	0	0	0	0	0	0	0	0	0.121	0-0-0-0-0-0-0-0-87.9-0-0-0-0-0-0-0-0-0-0-0-12.1
652	RAPR15	[SH67-001]	25	38.45095	-78.44411	Bush Mountain Stream	0	0	0	0	0	0	0	0	0.946	0	0	0	0	0	0	0	0	0	0	0	0.054	0-0-0-0-0-0-0-0-94.6-0-0-0-0-0-0-0-0-0-0-0-5.4
653	RAPR16	[SH68-001]	30	38.54372	-78.37149	Cedar Run	0	0	0	0	0	0	0	0	0.958	0	0	0	0	0	0	0	0	0	0	0	0.042	0-0-0-0-0-0-0-0-95.8-0-0-0-0-0-0-0-0-0-0-0-4.2
654	RAPR17	[SH69-001]	30	38.50457	-78.40163	Dark Hollow	0	0	0	0	0	0	0	0	0.935	0	0	0	0	0	0	0	0	0	0	0	0.065	0-0-0-0-0-0-0-0-93.5-0-0-0-0-0-0-0-0-0-0-0-6.5
655	RAPR18	[SH72-001]	25	38.3916	-78.47795	Entry Run	0	0	0	0	0	0	0	0	0.965	0	0	0	0	0	0	0	0	0	0	0	0.035	0-0-0-0-0-0-0-0-96.5-0-0-0-0-0-0-0-0-0-0-0-3.5
656	RAPR19	[SH76-001]	30	38.48337	-78.43376	Laurel Prong	0	0	0	0	0	0	0	0	0.794	0	0	0	0	0	0	0	0	0	0	0	0.206	0-0-0-0-0-0-0-0-79.4-0-0-0-0-0-0-0-0-0-0-0-20.6
657	RAPR2	[RAPR2-01]	24	38.5635	-78.3638	White Oak Canyon Run	0	0	0	0	0	0	0	0	0.797	0	0	0	0	0	0	0	0	0	0	0	0.203	0-0-0-0-0-0-0-0-79.7-0-0-0-0-0-0-0-0-0-0-0-20.3
658	RAPR20	[SH78-001]	30	38.50017	-78.43459	Mill Prong	0	0	0	0	0	0	0	0	0.965	0	0	0	0	0	0	0	0	0	0	0	0.035	0-0-0-0-0-0-0-0-96.5-0-0-0-0-0-0-0-0-0-0-0-3.5
659	RAPR21	[SH79-001]	30	38.5704	-78.35266	Negro Run	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	0	0	0	0	0.04	0-0-0-0-0-0-0-0-96-0-0-0-0-0-0-0-0-0-0-0-4
662	RAPR24	[SH83-001]	30	38.41675	-78.47255	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0.956	0	0	0	0	0	0	0	0	0	0	0	0.044	0-0-0-0-0-0-0-0-95.6-0-0-0-0-0-0-0-0-0-0-0-4.4
663	RAPR25	[SH86-001]	30	38.5346	-78.41011	Rose River	0	0	0	0	0	0	0	0	0.955	0	0	0	0	0	0	0	0	0	0	0	0.045	0-0-0-0-0-0-0-0-95.5-0-0-0-0-0-0-0-0-0-0-0-4.5
664	RAPR26	[SH89-001]	30	38.57729	-78.37114	White Oak Canyon Run	0	0	0	0	0	0	0	0	0.937	0	0	0	0	0	0	0	0	0	0	0	0.063	0-0-0-0-0-0-0-0-93.7-0-0-0-0-0-0-0-0-0-0-0-6.3
665	RAPR3	[RAPR3-01]	25	38.5471	-78.3754	Cedar Run	0	0	0	0	0	0	0	0	0.916	0	0	0	0	0	0	0	0	0	0	0	0.084	0-0-0-0-0-0-0-0-91.6-0-0-0-0-0-0-0-0-0-0-0-8.4
666	RAPR4	[RAPR4-001]	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0.914	0	0	0	0	0	0	0	0	0	0	0	0.086	0-0-0-0-0-0-0-0-91.4-0-0-0-0-0-0-0-0-0-0-0-8.6
667	RAPR5	[RAPR5-051]	50	38.533	-78.4093	Rose R.	0	0	0	0	0	0	0	0	0.918	0	0	0	0	0	0	0	0	0	0	0	0.082	0-0-0-0-0-0-0-0-91.8-0-0-0-0-0-0-0-0-0-0-0-8.2
668	RAPR6	[RAPR6-001]	50	38.5227	-78.42	Hogcamp Branch	0	0	0	0	0	0	0	0	0.763	0	0	0	0	0	0	0	0	0	0	0	0.237	0-0-0-0-0-0-0-0-76.3-0-0-0-0-0-0-0-0-0-0-0-23.7
669	RAPR7	[RAPR7-001]	45	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0.943	0	0	0	0	0	0	0	0	0	0	0	0.057	0-0-0-0-0-0-0-0-94.3-0-0-0-0-0-0-0-0-0-0-0-5.7
670	RAPR8	[RAPR8-051]	39	38.4644	-78.4115	Staunton R.	0	0	0	0	0	0	0	0	0.955	0	0	0	0	0	0	0	0	0	0	0	0.045	0-0-0-0-0-0-0-0-95.5-0-0-0-0-0-0-0-0-0-0-0-4.5
671	RAPR9	[RAPR9-001]	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0.827	0	0	0	0	0	0	0	0	0	0	0	0.173	0-0-0-0-0-0-0-0-82.7-0-0-0-0-0-0-0-0-0-0-0-17.3
673	SANR10	[WRC008-001]	20	36.075153	-81.786286	Bucks Timber Creek	0	0	0.894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106	0-0-89.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.6
675	SANR12	[WRC010-001]	20	35.9847383	-81.856655	Harper Creek	0	0	0	0.107	0	0	0	0	0	0.531	0	0	0	0	0	0	0	0	0	0	0.362	0-0-0-10.7-0-0-0-0-0-53.1-0-0-0-0-0-0-0-0-0-0-36.2
676	SANR13	[WRC013-001]	20	36.0941433	-81.6457927	Left Fork Mulberry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735	0	0	0	0	0	0	0.265	0-0-0-0-0-0-0-0-0-0-0-0-0-73.5-0-0-0-0-0-0-26.5
677	SANR14	[WRC014-001]	20	36.0909312	-81.7941819	Little Wilson Creek	0	0	0.927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0-0-92.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.3
678	SANR15	[WRC015-001]	20	36.067003	-81.630581	Mulberry Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863	0	0	0	0	0	0	0.137	0-0-0-0-0-0-0-0-0-0-0-0-0-86.3-0-0-0-0-0-0-13.7
680	SANR17	[WRC017-001]	20	35.9596683	-81.888163	Upper Creek	0	0	0	0	0	0.148	0	0	0	0.438	0	0	0	0	0	0	0	0	0	0	0.414	0-0-0-0-0-14.8-0-0-0-43.8-0-0-0-0-0-0-0-0-0-0-41.4
681	SANR18	[WRC018-001]	20	36.0896361	-81.7737879	UT Anthony Creek (@ Headwaters Club)	0	0.101	0	0	0	0	0	0	0	0.101	0	0	0	0.638	0	0	0	0	0	0	0.16	0-10.1-0-0-0-0-0-0-0-10.1-0-0-0-63.8-0-0-0-0-0-0-16
682	SANR19	[WRC020-001]	20	35.9413001	-81.863064	UT Steels Creek (@ USFS Rd. 496)	0	0	0	0.141	0	0	0	0	0.113	0.384	0	0	0	0	0	0	0	0	0	0	0.362	0-0-0-14.1-0-0-0-0-11.3-38.4-0-0-0-0-0-0-0-0-0-0-36.2
683	SANR2	[WRC011-001]	20	35.596247	-81.706086	Henry Fork	0	0	0	0	0	0.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0-0-0-0-0-94.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-5.6
684	SANR20	[WRC021-001]	20	36.0894111	-81.8022855	Wilson Creek	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0.303	0	0	0	0	0	0	0.117	0-0-58-0-0-0-0-0-0-0-0-0-0-30.3-0-0-0-0-0-0-11.7
686	SANR22	[WRC002-001]	20	35.183939	-82.531411	Uncles Creek (above falls)	0	0	0	0	0	0.829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171	0-0-0-0-0-82.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17.1
687	SANR23	[WRC392-001]	36	35.893897	-81.97595	UT Honeycutt Creek	0	0	0	0	0	0	0	0	0	0.945	0	0	0	0	0	0	0	0	0	0	0.055	0-0-0-0-0-0-0-0-0-94.5-0-0-0-0-0-0-0-0-0-0-5.5
690	SANR4	[WRC019-001]	20	35.9573661	-81.9253382	UT Linville River	0	0	0	0	0	0	0	0	0	0.879	0	0	0	0	0	0	0	0	0	0	0.121	0-0-0-0-0-0-0-0-0-87.9-0-0-0-0-0-0-0-0-0-0-12.1
691	SANR5	[WRC006-001]	20	35.793128	-82.141186	Bee Rock Creek	0	0	0	0	0	0	0	0	0	0.838	0	0	0	0	0	0	0	0	0	0	0.162	0-0-0-0-0-0-0-0-0-83.8-0-0-0-0-0-0-0-0-0-0-16.2
695	SANR9	[WRC007-001]	20	35.907003	-81.860933	Buck Creek	0.221	0	0	0	0	0.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205	22.1-0-0-0-0-57.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.5
697	SAV_GA1	[GA01-001]	38	34.987823	-83.272426	Ammons Creek		0.963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037	0-96.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3.7
698	SAV_GA10	[GA10-001]	30	34.953095	-83.539133	Flat Branch		0.958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0-95.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.2
699	SAV_GA12	[GA12-001]	30	34.911669	-83.313096	Tuckaluge Creek		0.415	0	0	0	0	0	0	0	0.115	0	0	0	0	0	0	0	0	0	0	0.47	0-41.5-0-0-0-0-0-0-0-11.5-0-0-0-0-0-0-0-0-0-0-47
700	SAV_GA22	[GA22-001]	30	34.860172	-83.644773	Perry Cove		0.655	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245	0-65.5-0-10-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24.5
701	SAV_GA23	[GA23-001]	30	34.883037	-83.604608	Lindsey Branch		0.957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0-95.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4.3
702	SAV_GA8	[GA08-001]	30	34.869109	-83.622943	North Moccasin Creek		0.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246	0-75.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24.6
704	SAVR10	[WRC265-001]	20	35.0458446	-83.0576443	UT Whitewater River (@Heady Mtn. Gap)	0.147	0	0	0.164	0.131	0.124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434	14.7-0-0-16.4-13.1-12.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-43.4
705	SAVR11	[WRC266-001]	16	35.017875	-83.2746057	West Fork Overflow Creek	0	0.251	0	0	0	0.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.288	0-25.1-0-0-0-46.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.8
708	SAVR4	[WRC257-001]	20	35.0258694	-83.2390669	East Fork Overflow Creek (above and below Glenn Falls)	0	0.525	0	0.147	0	0.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0-52.5-0-14.7-0-12.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.6
709	SAVR5	[WRC258-001]	20	35.0112651	-83.1217918	Glade Creek	0	0.669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.331	0-66.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-33.1
710	SAVR6	[WRC259-001]	16	35.16205	-82.928467	Indian Creek	0	0	0	0.38	0.145	0.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189	0-0-0-38-14.5-28.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.9
712	SAVR8	[WRC263-001]	20	35.0799787	-82.9970572	UT Thompson River (@NC 281 above Reid Creek)	0	0	0	0	0	0.479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521	0-0-0-0-0-47.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-52.1
714	SC01	[SC01-001]	60	34.962301	-83.097877	King Creek	0	0.177	0.164	0	0	0	0	0.519	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0-17.7-16.4-0-0-0-0-51.9-0-0-0-0-0-0-0-0-0-0-0-0-14
715	SC02	[SC02-001]	60	34.942555	-83.09442	Crane Creek	0	0.407	0	0	0.12	0	0	0.406	0	0	0	0	0	0	0	0	0	0	0	0	0.067	0-40.7-0-0-12-0-0-40.6-0-0-0-0-0-0-0-0-0-0-0-0-6.7
717	IOWR1	[IOWR1-001]	53	43.4179	-91.9378	South Pine Creek	0	0	0	0.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131	0-0-0-86.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.1
718	ISRO1	[ISRO1-001]	28	47.9335	-89.1055	Washington Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784	0	0	0	0.216	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-78.4-0-0-0-21.6
719	ISRO2	[ISRO2-001]	29	47.9212	-89.0752	Grace Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.796	0	0	0	0.204	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79.6-0-0-0-20.4
721	ISRO4	[ISRO4-001]	56	48.1127	-88.5697	Tobin Harbor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.678	0	0	0	0.322	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-67.8-0-0-0-32.2
722	LACR1	[LACR1-001]	50	44.0877	-90.8523	Soper Creek	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192	0-0-0-80.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-19.2
723	NEFS1	[NEFS1-001]	50	46.6565	-53.2144	Freshwater R.	0.907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	90.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.3
724	NEFS2	[NEFS2-001]	36	46.6374	-53.1604	Watern Cove	0.917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	91.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8.3
725	NYNS1	[NY18-001]	30	40.863817	-73.200704	Nissequoque Creek	0	0	0	0	0	0.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266	0-0-0-0-0-73.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-26.6
726	QUEM1	[QUEM1-001]	50	51.4174	-72.9409	Pepeshquasati R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0.09	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91-0-0-0-9
727	QUEM2	[QUEM2-001]	43	51.3628	-72.7588	Cheno R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.921	0	0	0	0.079	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-92.1-0-0-0-7.9
728	WISR1	[WISR1-001]	50	43.397	-89.6521	Parfrey's Glen Creek	0	0	0	0.702	0	0.207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091	0-0-0-70.2-0-20.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.1
729	WISR2	[WISR2-001]	49	43.4897	-90.3664	Melancthon Creek	0	0	0	0.815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185	0-0-0-81.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-18.5
730	WISR3	[WISR3-001]	50	43.2845	-90.3306	Ash Creek	0	0	0	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0-0-0-86.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.2
731	MACS1	[MACS1-001]	81	41.594	-70.5066	Quashnet R., Cape Cod	0	0	0	0	0	0.666	0	0	0	0	0	0	0	0	0	0	0.192	0	0	0	0.142	0-0-0-0-0-66.6-0-0-0-0-0-0-0-0-0-0-19.2-0-0-0-14.2
732	MACS2	[MACS2-001]	49	41.5842	-70.5022	Red Brook, Cape Cod	0	0	0	0	0	0.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167	0-0-0-0-0-83.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.7
733	MACS3	[MACS3-001]	28	41.6337	-70.4518	Santuit R., Cape Cod	0	0	0	0.218	0	0.529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253	0-0-0-21.8-0-52.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.3
734	MACS4	[MACS4-001]	43	41.6245	-70.481	Mashpee R., Cape Cod	0	0	0	0	0	0.473	0	0	0	0	0	0	0	0	0	0	0.311	0	0	0	0.216	0-0-0-0-0-47.3-0-0-0-0-0-0-0-0-0-0-31.1-0-0-0-21.6
735	NYLC1	[DS02-001]	30	44.288799	-73.52619	Spruce Mill Brook	0.215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.691	0	0	0	0.094	21.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-69.1-0-0-0-9.4
736	NYLC2	[DS01-001]	32	44.298636	-73.742629	Styles Brook	0.102	0	0	0.113	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0	0	0.255	10.2-0-0-11.3-0-0-0-0-0-0-0-0-0-0-0-0-53-0-0-0-25.5
737	VTLC1	[VTLC1-01]	50	44.1647	-72.8934	Slide Brook	0.776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224	77.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.4
738	VTLC2	[VTLC2-01]	50	43.8135	-72.9649	Kettle Brook	0.845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155	84.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-15.5
739	VTLM	[VTLM-01]	50	44.7845	-71.995	Bald Mountain Brook	0.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253	74.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.3
740	NYCS1	[NYCS1-001]	40	40.762	-73.1492	Connetquot R.	0	0	0	0	0	0.807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193	0-0-0-0-0-80.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-19.3
741	NYCS2	[NY18-061]	30	40.771759	-73.156219	Connetquot R.	0	0	0	0	0	0.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295	0-0-0-0-0-70.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-29.5
742	NYSS1	[NY18-031]	30	40.772389	-72.993351	Swan River	0	0	0	0	0	0.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363	0-0-0-0-0-63.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-36.3
747	HUDR2	[HUDR2-01]	23	41.2902	-73.9943	Timp Brook	0	0	0	0.239	0	0.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289	0-0-0-23.9-0-47.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.9
749	PASR1	[PASR1-01]	31	41.1571	-74.1386	Torne Brook	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869	0	0	0	0.131	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.9-0-0-0-13.1
764	ACAD1	[ACAD1-001]	56	44.2869	-68.3478	Marshall Brook	0.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145	85.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.5
765	ACAD2	[ACAD2-001]	55	44.2691	-68.3514	Lurvey Brook	0.459	0	0	0	0	0.238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303	45.9-0-0-0-0-23.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-30.3
766	ACAD3	[ACAD3-001]	55	44.314	-68.2246	Hunters Brook	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	80-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20
767	ACAD4	[ACAD4-001]	55	44.3099	-68.2445	Stanley Brook	0.868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	86.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.2
768	ACAD5	[ACAD5-001]	50	44.3177	-68.2557	Jordan Stream	0.693	0	0	0	0	0.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146	69.3-0-0-0-0-16.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.6
769	ACAD6	[ACAD6-001]	41	44.3164	-68.2874	Hadlock Brook	0.413	0	0	0	0	0.364	0	0	0	0	0	0	0	0	0	0	0.114	0	0	0	0.109	41.3-0-0-0-0-36.4-0-0-0-0-0-0-0-0-0-0-11.4-0-0-0-10.9
770	CONR4	[CONR4-01]	50	42.8204	-72.969	Lamb Brook	0.896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104	89.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.4
771	CONR5	[CONR5-001]	37	42.7453	-72.3089	Brickyard Brook	0.787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213	78.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-21.3
773	CONR7	[CONR7-001]	50	42.639722	-72.988889	Manning Brook	0.775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	77.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.5
774	NYHL	[NYHL-01]	31	43.6004	-74.8187	Horn Lake	0	0	0	0	0	0	0	0	0	0	0.135	0.119	0	0	0	0	0.507	0	0	0	0.239	0-0-0-0-0-0-0-0-0-0-13.5-11.9-0-0-0-0-50.7-0-0-0-23.9
775	NYLT	[NYLT-01]	42	44.0377	-74.6115	Little Tupper Lake	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724	0	0	0	0.276	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-72.4-0-0-0-27.6
776	NYWP	[NYWP-01]	56	44.331	-74.6272	Windfall Pond	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88	0	0	0	0.12	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88-0-0-0-12
777	KENR1	[KENR1-01]	33	45.3877	-69.963	Cold Stream	0.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135	86.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.5
779	KENR3	[KENR3-001]	41	44.9152	-71.0926	Dead Diamond River	0.756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244	75.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-24.4
780	KENR4	[KENR4-001]	27	44.9697	-71.1533	Little Diamond River	0.862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138	86.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.8
783	KENR7	[KENR7-01]	33	44.6721	-70.3593	Alder Brook	0.877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	87.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.3
784	PENR1	[PENR1-01]	30	45.1431	-68.2845	Lord Brook	0.859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141	85.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.1
785	PENR2	[PENR2-01]	59	44.8541	-68.8232	Kenduskeag Stream	0.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239	76.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-23.9
786	STGE1	[STGE1-01]	30	44.4392	-69.2209	Thompson Brook	0.552	0	0	0	0	0.271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177	55.2-0-0-0-0-27.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-17.7
788	MERR3	[MERR3-001]	20	42.7217	-71.5525	Flints Brook	0.307	0	0	0.137	0	0.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254	30.7-0-0-13.7-0-30.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-25.4
789	MERR4	[MERR4-001]	20	42.7978	-71.5511	Witches Brook	0.328	0	0	0.131	0	0.395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146	32.8-0-0-13.1-0-39.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-14.6
