ID	Population	Pop	Sample Size	Latitude	Longitude	General Location	K1	K2	K3	K4	K5	K6	K7	K8	K9	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K20	K21	K22	K23	K24	K25	K0	Data
561	PONB3	[PONB3-01]	49	39.51775	-79.16868	Middle Fork Crabtree Creek	0	0	0	0	0	0	0	0.679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321	0-0-0-0-0-0-0-67.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-32.1
562	PONB4	[PONB4-01]	50	39.37217	-79.25085	Lostland Run	0	0	0	0	0	0	0	0.739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.261	0-0-0-0-0-0-0-73.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-26.1
563	PONB5	[PONB5-01]	48	39.26321	-79.38213	Hindleg Run	0	0	0	0	0	0	0	0.133	0	0	0	0	0.738	0	0	0	0	0	0	0	0	0	0	0	0	0.129	0-0-0-0-0-0-0-13.3-0-0-0-0-73.8-0-0-0-0-0-0-0-0-0-0-0-0-12.9
564	PONB6	[PONB6-01]	50	39.52621	-79.04156	Mill Run	0	0	0	0	0	0	0	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119	0-0-0-0-0-0-0-88.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-11.9
565	PONB7	[PONB7-001]	30	39.27408	-79.31303	Difficult Creek	0	0	0	0	0	0	0	0.47	0	0	0	0	0.116	0	0	0	0	0	0	0.128	0	0	0	0	0	0.286	0-0-0-0-0-0-0-47-0-0-0-0-11.6-0-0-0-0-0-0-12.8-0-0-0-0-0-28.6
566	PONB8	[PONB8-001]	29	39.6443	-78.9357	Sand Spring Run	0	0	0.101	0	0	0	0	0.475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.424	0-0-10.1-0-0-0-0-47.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-42.4
567	PONB9	[MD34-001]	50	39.594986	-79.051875	Little Savage River	0	0	0	0	0	0	0	0.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202	0-0-0-0-0-0-0-79.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.2
568	POSB1	[POSB1-001]	49	38.6474	-79.5013	Teter Camp Run	0	0	0	0	0	0	0	0.613	0	0	0	0	0	0	0	0	0	0	0	0.101	0	0	0	0	0	0.286	0-0-0-0-0-0-0-61.3-0-0-0-0-0-0-0-0-0-0-0-10.1-0-0-0-0-0-28.6
569	POSB2	[POSB2-01]	25	38.8696	-79.4718	Horse Camp Run	0	0	0	0	0	0	0	0.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.338	0-0-0-0-0-0-0-66.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-33.8
570	POSB3	[POSB3-001]	23	38.8793	-79.3423	Sawmill Run	0	0	0	0	0	0	0	0.681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319	0-0-0-0-0-0-0-68.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-31.9
571	POSB4	[POSB4-001]	27	38.8789	-79.34	Powdermill Run	0	0	0	0	0	0	0	0.705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.295	0-0-0-0-0-0-0-70.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-29.5
572	POSB5	[POSB5-001]	20	38.9092	-79.3258	Zeke Run	0	0.115	0	0	0	0	0	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077	0-11.5-0-0-0-0-0-80.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.7
573	POSB6	[POSB6-001]	30	39.2597	-78.7537	Mill Run	0	0.134	0	0	0	0	0	0.583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283	0-13.4-0-0-0-0-0-58.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.3
574	POSB7	[POSB7-001]	30	38.9359	-79.3071	High Ridge Run	0	0	0	0	0	0	0	0.408	0	0	0	0	0	0	0	0	0	0	0	0.195	0	0	0	0	0	0.397	0-0-0-0-0-0-0-40.8-0-0-0-0-0-0-0-0-0-0-0-19.5-0-0-0-0-0-39.7
575	POSB8	[POSB8-001]	30	38.9718	-79.2837	Samuel Run	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0-0-0-0-0-0-0-72-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28
577	POSH10	[POSH10-001]	100	38.2685	-78.7011	Big Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848	0	0	0	0	0	0.152	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84.8-0-0-0-0-0-15.2
578	POSH11	[POSH11-001]	50	38.3127	-78.6305	U. Hawksbill Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.867	0	0	0	0	0	0.133	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.7-0-0-0-0-0-13.3
579	POSH12	[POSH12-01]	48	38.3685	-78.5602	Lee Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948	0	0	0	0	0	0.052	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.8-0-0-0-0-0-5.2
580	POSH13	[POSH13-02]	43	38.3326	-78.5982	Eaton Hollow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0.15	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-85-0-0-0-0-0-15
581	POSH14	[POSH14-01]	29	38.6329	-78.3432	Dry Run, N.F.	0	0.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227	0-77.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.7
583	POSH16	[POSH16-01]	50	38.4318	-78.5374	S. Br. Naked Creek -1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.869	0	0	0	0	0	0.131	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.9-0-0-0-0-0-13.1
584	POSH17	[POSH17-01]	50	38.4209	-78.5202	S. Br. Naked Creek -2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884	0	0	0	0	0	0.116	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.4-0-0-0-0-0-11.6
585	POSH18	[POSH18-001]	50	38.4886	-78.4988	W. Br. Naked Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848	0	0	0	0	0	0.152	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84.8-0-0-0-0-0-15.2
586	POSH19	[POSH19-001]	50	38.4935	-78.4595	E. Br. Naked Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911	0	0	0	0	0	0.089	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.1-0-0-0-0-0-8.9
588	POSH20	[POSH20-01]	38	38.4633	-78.4955	Big Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.884	0	0	0	0	0	0.116	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-88.4-0-0-0-0-0-11.6
589	POSH21	[POSH21-01]	33	38.5021	-78.5127	Harris Cove	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.913	0	0	0	0	0	0.087	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.3-0-0-0-0-0-8.7
590	POSH22	[POSH22-01]	25	38.5087	-78.5398	Fultz Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.863	0	0	0	0	0	0.137	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.3-0-0-0-0-0-13.7
591	POSH23	[POSH23-01]	49	38.5198	-78.4459	Lewis Spring Branch	0	0	0	0	0	0	0	0.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222	0-0-0-0-0-0-0-77.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22.2
592	POSH24	[POSH24-001]	50	38.5456	-78.4286	Little Hawksbill Creek	0	0	0	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0-0-0-0-0-0-51-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-49
593	POSH25	[POSH25-01]	50	38.5524	-78.4134	Big Fill Hollow	0	0	0	0	0	0	0.713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287	0-0-0-0-0-0-71.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-28.7
594	POSH26	[POSH26-001]	50	38.5621	-78.3903	East Hawksbill Creek	0	0	0	0	0	0	0.622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132	0.246	0-0-0-0-0-0-62.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-13.2-24.6
595	POSH27	[POSH27-01]	50	38.6057	-78.3806	S. Fork Dry Run	0	0.915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085	0-91.5-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-8.5
596	POSH28	[POSH28-001]	35	38.6519	-78.3551	Pass Run	0	0.144	0	0	0	0	0	0.213	0	0	0	0	0	0	0	0	0	0	0	0.345	0	0	0	0	0	0.298	0-14.4-0-0-0-0-0-21.3-0-0-0-0-0-0-0-0-0-0-0-34.5-0-0-0-0-0-29.8
598	POSH3	[POSH3-001]	50	38.1596	-78.7912	Meadow Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892	0	0	0	0	0	0.108	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-89.2-0-0-0-0-0-10.8
599	POSH30	[POSH30-001]	50	38.7523	-78.3092	Jeremy's Run	0	0.132	0	0	0	0	0	0.209	0	0	0	0	0	0	0	0	0	0	0	0.489	0	0	0	0	0	0.17	0-13.2-0-0-0-0-0-20.9-0-0-0-0-0-0-0-0-0-0-0-48.9-0-0-0-0-0-17
600	POSH31	[POSH31-01]	50	38.7776	-78.3323	Heiskell Hollow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0	0	0	0	0.24	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-76-0-0-0-0-0-24
601	POSH32	[POSH32-01]	50	38.7838	-78.3014	Overall Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74	0	0	0	0	0	0.26	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-74-0-0-0-0-0-26
604	POSH35	[POSH35-01]	41	38.7726	-78.2678	Greasy Run, site 2	0	0.729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271	0-72.9-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-27.1
605	POSH36	[POSH36-01]	50	38.7752	-78.2472	Gooney Run	0	0.683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102	0	0	0	0	0	0.215	0-68.3-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-10.2-0-0-0-0-0-21.5
607	POSH38	[POSH38-01]	40	38.8278	-78.1881	Lands Run	0	0.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237	0	0	0	0	0	0.327	0-43.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-23.7-0-0-0-0-0-32.7
608	POSH39	[POSH39-001]	30	38.7985	-78.8679	Capon Run	0	0.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.206	0	0	0	0	0	0.403	0-39.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.6-0-0-0-0-0-40.3
609	POSH4	[POSH4-001]	49	38.2098	-78.7519	Paine Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0	0	0	0	0	0.21	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-79-0-0-0-0-0-21
610	POSH40	[SH66-001]	25	38.13821	-78.80693	Big Mine Branch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858	0	0	0	0	0	0.142	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-85.8-0-0-0-0-0-14.2
611	POSH41	[SH70-001]	30	38.6279	-78.35774	Dry Run, N.F.	0	0.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202	0-79.8-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-20.2
612	POSH42	[SH71-001]	30	38.56708	-78.39623	East Hawksbill Creek	0	0	0	0	0	0	0.192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452	0.356	0-0-0-0-0-0-19.2-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-45.2-35.6
613	POSH43	[SH77-001]	30	38.54181	-78.4257	Little Hawksbill Creek	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0-0-0-0-0-0-78-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-22
614	POSH44	[SH87-001]	30	38.6129	-78.3781	S. Fork Dry Run	0	0.907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093	0-90.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-9.3
615	POSH45	[SH88-001]	25	38.36557	-78.57957	West Swift Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	0.08	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-92-0-0-0-0-0-8
616	POSH5	[POSH5-001]	25	38.2497	-78.7424	Madison Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664	0	0	0	0	0	0.336	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-66.4-0-0-0-0-0-33.6
618	POSH8	[POSH8-001]	49	38.3144	-78.6732	Onemile Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.919	0	0	0	0	0	0.081	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.9-0-0-0-0-0-8.1
619	POSH9	[POSH9-001]	50	38.321	-78.6567	Twomile Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.901	0	0	0	0	0	0.099	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-90.1-0-0-0-0-0-9.9
620	JAMR1	[JAMR1-01]	50	38.2417	-78.6889	Doyle's R.	0	0	0	0	0	0	0	0.118	0	0	0	0	0	0	0	0	0	0	0	0.362	0	0	0	0	0	0.52	0-0-0-0-0-0-0-11.8-0-0-0-0-0-0-0-0-0-0-0-36.2-0-0-0-0-0-52
621	JAMR2	[JAMR2-001]	49	38.2069	-78.7266	N. Fork Moorman R.	0	0	0.162	0	0	0.219	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0.228	0	0	0	0	0	0.241	0-0-16.2-0-0-21.9-0-15-0-0-0-0-0-0-0-0-0-0-0-22.8-0-0-0-0-0-24.1
622	JARR1	[JARR1-001]	25	38.3461	-78.5184	Swift Run	0	0	0	0	0	0.143	0	0	0	0	0	0	0	0	0	0	0	0	0	0.398	0	0	0	0	0	0.459	0-0-0-0-0-14.3-0-0-0-0-0-0-0-0-0-0-0-0-0-39.8-0-0-0-0-0-45.9
623	JARR2	[JARR2-01]	49	38.2794	-78.6402	Ivy Creek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635	0	0	0	0	0	0.365	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-63.5-0-0-0-0-0-36.5
624	JARR3	[SH75-001]	25	38.2788	-78.62369	Ivy Creek Tributary	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.684	0	0	0	0	0	0.316	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-68.4-0-0-0-0-0-31.6
625	RAPH1	[RAPH1-01]	50	38.7574	-78.2304	Waterfall Branch	0	0	0	0	0	0.135	0	0.185	0	0	0	0	0	0	0	0	0	0	0	0.376	0	0	0	0	0	0.304	0-0-0-0-0-13.5-0-18.5-0-0-0-0-0-0-0-0-0-0-0-37.6-0-0-0-0-0-30.4
626	RAPH10	[RAPH10-001]	50	38.602	-78.3429	Hughes R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.842	0.158	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-84.2-15.8
627	RAPH11	[RAPH11-051]	73	38.602	-78.3429	Hughes R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872	0.128	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-87.2-12.8
628	RAPH12	[RAPH12-01]	23	38.5746	-78.3305	Brokenback Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.822	0.178	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82.2-17.8
629	RAPH13	[RAPH13-01]	44	38.5373	-78.3052	Ragged Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947	0.053	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.7-5.3
630	RAPH14	[SH73-001]	30	38.60539	-78.31641	Hannah Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.951	0.049	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.1-4.9
631	RAPH15	[SH74-001]	30	38.6039	-78.33224	Hughes Trib	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.956	0.044	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.6-4.4
632	RAPH16	[SH80-001]	30	38.6028	-78.34771	Nicholson Hollow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.05	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95-5
635	RAPH2	[RAPH2-01]	50	38.7478	-78.2628	Keyser Run	0	0.704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296	0-70.4-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-29.6
636	RAPH3	[RAPH3-01]	50	38.7132	-78.2785	Piney R.	0	0	0	0	0	0	0	0.224	0	0	0	0	0	0	0	0	0	0	0	0.316	0	0	0	0	0	0.46	0-0-0-0-0-0-0-22.4-0-0-0-0-0-0-0-0-0-0-0-31.6-0-0-0-0-0-46
637	RAPH4	[RAPH4-01]	49	38.7016	-78.2894	N. Fork Thornton	0	0.12	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0.247	0	0	0	0	0	0.503	0-12-0-0-0-0-0-0-0-0-0-0-13-0-0-0-0-0-0-24.7-0-0-0-0-0-50.3
638	RAPH5	[RAPH5-51]	25	38.6597	-78.286	S. Fork Thornton	0	0.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0.164	0-83.6-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-16.4
639	RAPH6	[RAPH6-001]	50	38.6352	-78.278	Hazel R.	0	0	0.182	0	0	0.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108	0	0	0	0	0	0.409	0-0-18.2-0-0-30.1-0-0-0-0-0-0-0-0-0-0-0-0-0-10.8-0-0-0-0-0-40.9
640	RAPH7	[RAPH7-01]	25	38.6013	-78.285	Broad Hollow Run	0	0.112	0	0	0	0.117	0	0	0	0	0	0.236	0	0	0	0	0	0	0	0.145	0	0	0	0	0	0.39	0-11.2-0-0-0-11.7-0-0-0-0-0-23.6-0-0-0-0-0-0-0-14.5-0-0-0-0-0-39
641	RAPH8	[RAPH8-001]	40	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.933	0.067	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.3-6.7
642	RAPH9	[RAPH9-041]	25	38.6074	-78.3162	Hannah Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.911	0.089	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-91.1-8.9
643	RAPJ1	[RAPJ1-01]	50	38.8264	-78.1595	Indian Run	0	0.877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123	0-87.7-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.3
644	RAPJ2	[RAPJ2-001]	50	38.8066	-78.1555	Bolton Branch	0	0.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129	0-87.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-12.9
645	RAPJ3	[RAPJ3-01]	50	38.7729	-78.1659	Jordan R.	0	0.921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079	0-92.1-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-7.9
647	RAPR10	[RAPR10-051]	50	38.4472	-78.3651	Rapidan R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769	0	0	0	0	0	0	0	0	0	0.231	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-76.9-0-0-0-0-0-0-0-0-0-23.1
648	RAPR11	[RAPR11-01]	49	38.4666	-78.4428	Conway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941	0	0	0	0	0	0	0	0	0	0.059	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.1-0-0-0-0-0-0-0-0-0-5.9
649	RAPR12	[RAPR12-01]	50	38.4376	-78.4685	Devil's Ditch	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746	0	0	0	0	0	0	0	0	0	0.253	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-74.6-0-0-0-0-0-0-0-0-0-25.3
650	RAPR13	[RAPR13-01]	25	38.4148	-78.4701	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947	0	0	0	0	0	0	0	0	0	0.053	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.7-0-0-0-0-0-0-0-0-0-5.3
651	RAPR14	[RAPR14-01]	25	38.3797	-78.5055	South R.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0.18	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-82-0-0-0-0-0-0-0-0-0-18
652	RAPR15	[SH67-001]	25	38.45095	-78.44411	Bush Mountain Stream	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.944	0	0	0	0	0	0	0	0	0	0.056	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.4-0-0-0-0-0-0-0-0-0-5.6
653	RAPR16	[SH68-001]	30	38.54372	-78.37149	Cedar Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.591	0	0	0	0	0	0	0	0	0.351	0.058	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-59.1-0-0-0-0-0-0-0-0-35.1-5.8
654	RAPR17	[SH69-001]	30	38.50457	-78.40163	Dark Hollow	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.932	0	0	0	0	0	0	0	0	0	0.068	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-93.2-0-0-0-0-0-0-0-0-0-6.8
655	RAPR18	[SH72-001]	25	38.3916	-78.47795	Entry Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957	0	0	0	0	0	0	0	0	0	0.043	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.7-0-0-0-0-0-0-0-0-0-4.3
656	RAPR19	[SH76-001]	30	38.48337	-78.43376	Laurel Prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761	0	0	0	0	0	0	0	0	0	0.239	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-76.1-0-0-0-0-0-0-0-0-0-23.9
657	RAPR2	[RAPR2-01]	24	38.5635	-78.3638	White Oak Canyon Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419	0	0	0	0	0	0	0	0	0.339	0.242	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-41.9-0-0-0-0-0-0-0-0-33.9-24.2
658	RAPR20	[SH78-001]	30	38.50017	-78.43459	Mill Prong	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.958	0	0	0	0	0	0	0	0	0	0.042	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95.8-0-0-0-0-0-0-0-0-0-4.2
659	RAPR21	[SH79-001]	30	38.5704	-78.35266	Negro Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945	0.055	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.5-5.5
662	RAPR24	[SH83-001]	30	38.41675	-78.47255	Pocosin Hollow Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0	0	0	0.05	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-95-0-0-0-0-0-0-0-0-0-5
663	RAPR25	[SH86-001]	30	38.5346	-78.41011	Rose River	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947	0	0	0	0	0	0	0	0	0	0.053	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-94.7-0-0-0-0-0-0-0-0-0-5.3
664	RAPR26	[SH89-001]	30	38.57729	-78.37114	White Oak Canyon Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.866	0.134	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-86.6-13.4
665	RAPR3	[RAPR3-01]	25	38.5471	-78.3754	Cedar Run	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517	0	0	0	0	0	0	0	0	0.368	0.115	0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-51.7-0-0-0-0-0-0-0-0-36.8-11.5
