unique_id	score	bar_type	jurisdiction	nhs	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_del	ave_aff_del	max_del	ln_comp_del	Observed_Date	crossing_id	featureid
1536	0.38	1	2	0	0.486	0.770495779	1	4.1700001	0.36350252	67.08020901	0.351658999	0.219599135	0.357142857	0	0	0	0	6/17/2014	xy4270344772625415	201477389
1539	0.696	1	0	0	1.2825	1.37223687	0	5.75	0.880190234	143.933123	0.298573674	0.717657278	0.535714286	0.000701122	1.752803798	2.743124945	0.618161068	6/16/2014	xy4269642972622397	201477390
1541	0.624	1	NA	NA	1.1232	1.197125114	0	5.6399999	1.155163845	161.7355609	0.043533631	0.155116519	NA	NA	NA	NA	NA	NA	xy4275900872984775	201477402
1544	0.255	1	2	0	2.6235	3.386766612	4	4.3600001	1.618626091	148.0009156	0.422350521	0.755446099	0.464285714	3.63E-05	0.006981179	0.006981179	0.443505928	7/10/2014	xy4270479472699499	201477419
1547	1	2	2	0	115.4376	148.1755511	128	0.76	45.24040264	136.3896607	0.262932383	0.559568665	0.285714286	0.00215171	5.379274721	7.833828413	0.68288207	7/10/2014	xy4271167472701469	201477403
1552	0	1	2	0	0.7263	0.817932575	0	9.1099997	0.739504605	209.0226904	0.308937202	0.756898568	0.571428571	6.10E-06	0.030505592	0.030505592	0.338269235	7/11/2014	xy4271181572715483	201477419
1553	0.421	1	2	0	1.4112	0.993720709	1	5.2199998	1.402546579	164.9429522	0.864476096	0.814492572	0.714285714	0.005177121	4.706474022	8.328021285	0.73446757	7/11/2014	xy4271146972714060	201477419
1554	0.329	1	2	0	2.1033	1.749882	2	5.2199998	1.402546579	164.9429522	0.079916144	0.641115316	0.607142857	0.005177121	4.706474022	8.328021285	0.73446757	7/11/2014	xy4270896372705748	201477419
1555	0.575	1	2	0	2.1312	1.887972759	3	5.2199998	1.402546579	164.9429522	0.697582369	0.829944328	0.607142857	0.005177121	4.706474022	8.328021285	0.73446757	7/10/2014	xy4270899272704363	201477419
1557	0.587	1	NA	NA	1.17	1.062035656	0	4.54	5.28107927	278.3696117	0.886046213	0.688130797	NA	NA	NA	NA	NA	NA	xy4275297972981118	201477476
1559	0.859	1	NA	NA	7.3449	8.131691966	4	3.6900001	5.001486046	220.1813524	0.518136396	0.78169176	NA	NA	NA	NA	NA	NA	xy4275517172977679	201477426
1561	0.848	1	NA	NA	8.082	9.058732475	5	4.9699998	5.303851983	305.3913273	0.68794369	0.089413691	NA	NA	NA	NA	NA	NA	xy4275525972972442	201477426
1562	0.138	1	NA	NA	9.4752	9.796484621	6	2.7	6.797498454	187.8204868	0.64260493	0.988666018	NA	0	0	0	0	5/22/2015	xy4275859072965464	201477426
1563	0.866	1	NA	NA	10.6776	10.5626205	7	2.7	6.797498454	187.8204868	0.085033001	0.465940683	NA	NA	NA	NA	NA	NA	xy4275621472958497	201477426
1567	0.986	2	2	0	1.9485	3.692678288	2	3.1300001	2.951253067	143.4670639	0.414530877	0.873087996	0.357142857	0.002088425	1.305265764	1.926734146	0.682845132	6/16/2014	xy4269068472628333	201477436
1571	0.68	1	NA	NA	17.415	18.89895577	11	6.4499998	9.888479134	541.1642313	0.396818823	0.182616678	NA	NA	NA	NA	NA	NA	xy4274497572927730	201477450
1575	0.696	1	2	0	0.2925	0.638893187	0	8.96	0.663340932	194.706765	0.601333827	0.088595909	0.464285714	0	0	0	0	4/27/2015	xy4270170872636613	201477436
1577	0.612	1	2	0	0.6345	1.438535614	0	3.77	0.66231504	81.86123419	0.880027099	0.716548793	0.535714286	0	0	0	0	6/17/2014	xy4270193972635644	201477436
1581	0.559	1	NA	NA	0.4473	0.521961423	0	8.5900002	2.568736707	367.3310149	0.789998328	0.385402753	NA	NA	NA	NA	NA	NA	xy4275663273000843	201477449
1584	0.722	1	NA	NA	2.0061	1.397794758	0	5.1999998	2.065590166	199.4022423	0.671318687	0.126667018	NA	NA	NA	NA	NA	NA	xy4276170173000092	201477449
1586	0.552	1	NA	NA	0.2907	0.829854005	0	9.8299999	0.591189084	201.6607366	0.90072877	0.273524597	NA	NA	NA	NA	NA	NA	xy4274745972953642	201477450
1589	0.905	1	NA	NA	14.6115	15.25167554	9	2.1600001	8.761260904	170.5853404	0.767833811	0.812699507	NA	NA	NA	NA	NA	NA	xy4275099372950753	201477450
1591	0.647	1	NA	NA	3.1185	3.271583849	0	6.8099999	2.373500242	279.9280248	0.19232702	0.242528092	NA	NA	NA	NA	NA	NA	xy4275086872960022	201477530
1593	1	2	2	0	108.5355	161.0346887	117	0.96	37.59828431	157.0579297	0.14651134	0.766016751	0.285714286	0.000827534	1.034417736	1.289179569	0.628188776	6/20/2014	xy4269827972664843	201477451
1596	0	1	2	0	0.2088	0.817807679	0	18.0400009	0.218832728	225.163154	0.753409244	0.759659666	0.321428571	0.000808766	0.673971949	0.673971949	0.626874295	4/28/2015	xy4270479672671478	201477451
1599	1	1	0	0	107.6202	159.2816303	114	0.99	37.31569722	161.3561825	0.059957549	0.856168153	NA	NA	NA	NA	NA	6/19/2014	xy4270075272666784	201477451
1602	0.573	1	2	0	0.2142	0.650546156	0	12.3699999	0.269740069	171.4143038	0.173042175	0.355730903	0.714285714	0	0	0	0	4/27/2015	xy4270299172658573	201477451
1603	0.489	1	2	0	0.3627	1.328604523	1	12.3699999	0.269740069	171.4143038	0.691330905	0.353202227	0.285714286	0.000822503	1.370837652	2.153474683	0.627741255	6/19/2014	xy4270070572665017	201477451
1605	0.592	1	2	0	0.2583	0.745460148	0	7.48	0.650927925	161.0173527	0.991382264	0.187643765	0.607142857	0	0	0	0	5/11/2015	xy4272700072796871	201477454
1606	0.3	1	6	0	0.459	1.093118119	1	7.48	0.650927925	161.0173527	0.21108731	0.701564754	0.714285714	0	0	0	0	9/16/2014	xy4272397772796118	201477454
1610	0.12	1	2	0	1.2726	2.897352574	0	9.6700001	0.724779009	219.6513679	0.169994285	0.288383778	0.75	0.015225129	4.229202397	12.39427903	0.79688731	7/9/2014	xy4269626372665796	201477456
1611	0.592	2	2	0	1.2888	3.039512222	1	9.6700001	0.724779009	219.6513679	0.656464036	0.914400139	0.535714286	0.005115635	6.394544072	11.08159262	0.731817024	7/9/2014	xy4269629372664056	201477456
1613	0.519674259	1	2	0	0.2853	1.37836033	0	9.3299999	0.202806092	112.1054613	0.714026436	0.871435066	0.571428571	0.015225129	4.229202397	12.39427903	0.79688731	6/7/2016	xy4269493572665190	201477459
1614	0.255	1	2	0	0.2979	1.536021425	1	9.3299999	0.202806092	112.1054613	0.790864283	0.215574695	0.607142857	0.005115635	6.394544072	11.08159262	0.731817024	4/28/2015	xy4269583272663833	201477459
1618	0.186	1	2	0	2.6055	4.141690056	2	9.1899996	1.357298989	285.6655606	0.220834778	0.716714808	0.535714286	0	0	0	0	6/20/2014	xy4269479872662021	201477514
1620	0.472	1	2	0	0.3375	0.38248624	0	6.1399999	0.32992572	94.09814878	0.552931179	0.007296007	0.464285714	6.56E-05	0.029830005	0.029830005	0.478483639	6/17/2014	xy4270600772648850	201477460
1622	0.369	1	2	0	1.2249	1.335125573	0	0.93	0.701937584	20.78915472	0.72114372	0.568947512	0.357142857	6.56E-05	0.029830005	0.029830005	0.478483639	6/17/2014	xy4270765972652504	201477460
1627	0.443	1	2	0	2.5848	1.818001014	0	2.1900001	2.147427095	85.62645648	0.896017085	0.36097937	0.571428571	0.000320308	0.640616306	0.76991641	0.572131687	9/17/2014	xy4273093372862262	201477487
1628	0.61	1	2	0	2.763	2.738949803	1	2.1900001	2.147427095	85.62645648	0.125369332	0.180077958	0.678571429	0.00011107	0.123410608	0.123410608	0.50957257	9/17/2014	xy4272577172857240	201477487
1631	0.627	1	2	0	2.8944	1.187020924	0	4.6500001	2.924571698	212.1723221	0.945171865	0.752586295	0.642857143	5.12E-05	0.256089059	0.256089059	0.463835765	9/16/2014	xy4273046272808376	201477504
1635	0.186	1	2	0	0.0387	0.061874304	0	NA	NA	NA	0.233048202	0.625792659	0.571428571	0	0	0	0	5/12/2015	xy4273798972929467	201477506
1637	0.628	1	2	0	1.2483	0.648176791	0	0.71	0.921204065	18.18196802	0.865769819	0.133349844	0.571428571	0.00011107	0.123410608	0.123410608	0.50957257	9/17/2014	xy4272411972857270	201477512
1640	0.078947156	1	2	0	0.1764	0.393058208	0	14.6000004	0.20375264	175.8365365	0.590818757	0.485916151	0.857142857	0.015225129	4.229202397	12.39427903	0.79688731	6/7/2016	xy4268934672662641	201477514
1641	0.47	1	2	0	0.2448	0.70947742	1	14.6000004	0.20375264	175.8365365	0.478537177	0.459585168	0.321428571	0.005115635	6.394544072	11.08159262	0.731817024	4/28/2015	xy4269160372660461	201477514
1646	0.355	1	2	0	0.252	0.721403587	0	11.2200003	0.309022042	166.4149075	0.486283625	0.833351716	0.571428571	0	60	60	0.721074693	6/17/2014	xy4269434072651069	201477514
1654	0.421	1	2	0	1.6884	1.816366498	0	5.0700002	0.971148185	133.3077372	0.568910055	0.878213954	0.607142857	0	0	0	0	6/20/2014	xy4266959672577013	201477542
1657	0.63	1	2	0	2.8557	2.272928934	0	4.3299999	3.288637313	209.5079513	0.744231055	0.905665987	0.464285714	0	0	0	0	6/13/2014	xy4267741672587646	201477552
1659	0.7	1	0	0	3.8979	1.544632615	0	6.8000002	2.153228127	266.2309723	0.520053446	0.612209373	NA	NA	NA	NA	NA	NA	xy4272923872926526	201477576
1665	0.544	1	2	0	2.4147	1.629723378	0	4.2600002	2.764759732	188.9917957	0.596864064	0.266766494	0.535714286	0	0	0	0	9/17/2014	xy4272195172819287	201477566
1666	1	2	2	0	3.0951	2.577975478	2	4.2600002	2.764759732	188.9917957	0.861168048	0.446142105	0.142857143	0.004794961	2.179527902	2.262571264	0.731838336	9/16/2014	xy4271464372816523	201477566
1667	0.965	2	2	0	2.5533	2.105681453	1	4.2600002	2.764759732	188.9917957	0.592307814	0.636707042	0.5	0.000801458	0.400728886	0.400728886	0.626352278	9/16/2014	xy4271801272818486	201477566
1669	0	1	2	0	0.8802	1.387765069	0	15.9499998	0.816877485	384.6305506	0.172757354	0.739180971	0.5	0	0	0	0	10/8/2014	xy4273132172931280	201477568
1670	0	3	NA	NA	609.1875	629.9085729	331	4.8299999	222.8913326	1923.97022	0.931388424	0.742500797	NA	NA	NA	NA	NA	NA	MA_MA00043	201477569
1671	1	1	0	0	609.2001	630.0314273	332	17.0200005	223.0390918	6781.951704	0.218331731	0.280337463	NA	0	0	0	0	NA	xy4273013272931286	201477647
1674	0.951	2	2	0	5.9868	7.631317754	13	6.6300001	2.939291385	303.2770088	0.541929337	0.977261907	0.392857143	0	0	0	0	7/17/2014	xy4267985772653708	201477659
1677	0	1	2	0	0.1026	0.192053904	0	10.9200001	0.232910482	140.6118073	0.28980334	0.524777826	0.571428571	0.015225129	4.229202397	12.39427903	0.79688731	5/6/2015	xy4268367572660791	201477571
1678	0.355	1	2	0	0.3528	0.848772725	1	10.9200001	0.232910482	140.6118073	0.696187893	0.860991546	0.535714286	0	0	0	0	4/28/2015	xy4268204572655853	201477571
1681	0.022	1	2	0	0.4905	0.377782732	0	7.0999999	1.036577497	192.8696367	0.696479367	0.112446049	0.642857143	0	0	0	0	10/21/2014	xy4272974472888620	201477573
1687	0.991	2	2	0	10.5426	10.74294381	5	3.3800001	5.63200915	214.0193409	0.505206549	0.533884514	0.357142857	2.52E-06	0.000503627	0.000503627	0.286243449	9/16/2014	xy4270401272782903	201477575
1693	0.12	1	2	0	0.4716	0.315121975	0	10.7600002	1.204526665	315.0831084	0.167534333	0.346434854	0.607142857	0	0	0	0	7/14/2014	xy4272101972768052	201477598
1694	0.998	2	2	0	3.0564	2.936231622	1	7.4099998	1.854314301	269.2244536	0.453742711	0.248466934	0.285714286	0.000421295	0.07140593	0.072394427	0.588354713	9/16/2014	xy4270000872773815	201477598
1697	0.991	2	2	0	17.5131	19.25912479	9	1.96	11.19258634	174.9548305	0.036257001	0.8106886	0.428571429	0.000470363	0.261312759	0.261312759	0.594862341	9/16/2014	xy4270479772835453	201477712
1703	0.587	1	2	0	0.2727	0.068986368	0	5.1999998	0.592256899	106.773388	0.639564147	0.998588388	0.357142857	0	0	0	0	10/28/2014	xy4272458372893185	201477622
1705	0.008	1	2	0	3.4128	2.930093098	1	5.1599998	2.317568453	209.590023	0.091696151	0.483461559	0.571428571	0	0	0	0	10/28/2014	xy4271821072885070	201477623
1707	0.681	1	2	0	0.5877	0.748730912	0	3.2	0.605096662	66.41512503	0.216059977	0.248224717	0.607142857	6.51E-05	0.32547416	0.32547416	0.47799832	5/12/2015	xy4272554772834334	201477624
1708	0.863	2	2	0	2.7594	3.141025822	1	5.4000001	1.944784958	200.9250996	0.913662663	0.420849614	0.464285714	0.008495362	4.24768098	5.691113538	0.764779048	9/17/2014	xy4270641672825107	201477624
1710	0.018	1	2	0	0.1125	0.405849991	0	10.46	0.455337901	188.3229367	0.302971901	0.224815976	0.607142857	0.000108542	0.271355452	0.271355452	0.508209618	5/7/2015	xy4266901172655900	201477626
1713	0.5	1	2	0	0.2682	0.405973441	0	14.1000004	0.454688091	253.6766801	0.95367261	0.591154976	0.678571429	0.000108542	0.271355452	0.271355452	0.508209618	5/7/2015	xy4266905672650402	201477626
1714	0.704	1	2	0	0.7326	2.437864891	2	17.9300003	0.463126646	325.5628284	0.081717248	0.83540788	0.464285714	0	0	0	0	6/30/2014	xy4267467272647696	201477626
1718	0	1	2	0	0.1845	0.085535723	0	10.5200005	0.442768689	186.7707406	0.188875994	0.669996188	0.607142857	0.000131165	0.327913704	0.327913704	0.519394757	4/27/2015	xy4268627072638522	201477642
1719	0.991	2	2	0	52.3782	52.29917386	23	1.6	25.27812297	214.6332647	0.327090214	0.939124982	0.214285714	0	0	0	0	7/14/2014	xy4269080672758374	201477657
1722	0.807	2	2	0	4.4595	3.732057606	0	4.6500001	2.890799001	210.9436911	0.37244874	0.90195813	0.535714286	0.010982493	1.339328431	1.424126723	0.780962591	7/14/2014	xy4269056572757338	201477684
1724	0.48	1	2	0	0.1845	0.168615588	0	8.3000002	0.385989835	137.5848668	0.521252711	0.181867523	0.321428571	0.000203795	1.018974172	1.566226951	0.545343854	5/7/2015	xy4266064472664398	201477744
1725	0	1	2	0	0.36	0.459770731	1	8.3000002	0.385989835	137.5848668	0.933547283	0.806971545	0.678571429	0	0	0	0	5/31/2016	xy4266296372664540	201477744
1726	0.3	1	2	0	0.7029	0.65785942	2	3.3299999	2.750452556	147.3502693	0.409114574	0.523676537	0.535714286	0	0	0	0	7/1/2014	xy4266458772664640	201477744
1727	0.592	1	2	0	1.1322	0.904723718	3	3.3299999	2.750452556	147.3502693	0.355385138	0.826219208	0.535714286	0.001859011	1.859010736	5.479382946	0.67510506	7/1/2014	xy4266661072663955	201477744
1729	0.012	1	NA	NA	0.819	1.032361614	0	3.4100001	0.532141519	66.37011862	0.936536109	0.050298354	0.607142857	0	0	0	0	6/30/2014	xy4265859372680909	201477839
1730	0	3	NA	NA	1.044	1.550012674	2	2.0699999	0.618827099	43.44698304	0.535246778	0.356531096	NA	NA	NA	NA	NA	NA	MA_MA01534	201477839
1731	0.574	1	2	0	1.6569	2.527105857	3	3.54	1.994896336	133.4037553	0.551698753	0.744132482	0.571428571	0.002632989	1.462771635	3.413668182	0.696262473	7/8/2014	xy4266945472678578	201477839
1732	0.519	1	2	0	0.8523	1.078412777	1	3.4100001	0.532141519	66.37011862	0.629143446	0.853869674	0.535714286	0.004470846	0.236552717	0.236879062	0.727941628	6/30/2014	xy4265889472680524	201477839
1733	0.804255674	1	2	0	3.3075	4.095559466	7	3.54	1.994896336	133.4037553	0.675982653	0.638220575	0.678571429	0.000321199	0.076475915	0.076475915	0.572323585	5/31/2016	xy4267549472669324	201477839
1734	0.6	1	2	0	3.4272	4.291333429	8	3.54	1.994896336	133.4037553	0.415155686	0.096043152	0.571428571	0	0	0	0	7/2/2014	xy4267465172667687	201477839
1735	0.809	1	2	0	2.3193	3.319839058	6	3.54	1.994896336	133.4037553	0.569027063	0.265021898	0.464285714	0.000321199	0.076475915	0.076475915	0.572323585	7/2/2014	xy4267565472675759	201477839
1736	0.632	1	2	0	2.2158	3.142398382	5	3.54	1.994896336	133.4037553	0.046390375	0.106307505	0.464285714	0.011983987	2.396797469	3.985235345	0.785831158	7/2/2014	xy4267429872676439	201477839
1737	0.355	1	2	0	1.9089	2.746588259	4	3.54	1.994896336	133.4037553	0.509056569	0.532964488	0.535714286	0.011983987	2.396797469	3.985235345	0.785831158	7/2/2014	xy4267114472678183	201477839
1743	0.591	1	NA	NA	0.5958	0.479612939	0	5.7800002	0.829916032	140.4913425	0.556097531	0.745837188	NA	NA	NA	NA	NA	NA	xy4275085373019853	201477681
1745	0	1	2	0	0.4185	0.51819499	0	13.2700005	0.810166416	318.6857814	0.959093933	0.669969944	0.571428571	0.000799834	0.333264203	0.333264203	0.626234868	10/20/2014	xy4272007272930530	201477682
1746	0.079	1	0	0	1.1097	1.342821841	3	13.2700005	0.810166416	318.6857814	0.870275014	0.577551014	0.571428571	NA	NA	NA	NA	10/20/2014	xy4272386972938007	201477682
1747	0.523	1	2	0	1.0251	1.078375814	1	13.2700005	0.810166416	318.6857814	0.467808323	0.354822094	0.571428571	0.000799834	0.333264203	0.333264203	0.626234868	10/20/2014	xy4272287272935905	201477682
1748	0	1	2	0	1.0548	1.202975045	2	13.2700005	0.810166416	318.6857814	0.956965417	0.43649087	0.714285714	0.004323548	1.801478209	2.273496368	0.72576266	10/20/2014	xy4272380072936567	201477682
1752	0.846	1	2	0	1.1745	1.950140606	0	7.9200001	1.107916878	222.4249012	0.225263265	0.11081139	0.464285714	0.000729763	0.073713384	0.073713384	0.620821705	7/14/2014	xy4268873272753236	201477685
1754	0.046	1	2	0	7.6041	13.78188154	14	1.9299999	4.190324176	105.410953	0.06392933	0.85211235	0.464285714	0	0	0	0	6/16/2014	xy4267354372626262	201477686
1758	0.726	1	2	0	0.117	0.545451838	0	12.6099997	0.23754268	163.9798678	0.228358915	0.737204909	NA	NA	NA	NA	NA	4/27/2015	xy4268583972625924	201477686
1760	0.091	1	2	0	0.1332	0.299703545	0	9.0200005	0.251120428	120.6013619	0.142686928	0.24275142	0.714285714	0.000902884	0.167200717	0.168047869	0.633400984	4/27/2015	xy4268640372631574	201477686
1761	0.548	1	2	0	0.1908	0.426369936	1	9.0200005	0.251120428	120.6013619	0.766238462	0.352068868	0.571428571	0.002088425	1.305265764	1.926734146	0.682845132	4/27/2015	xy4268559772630879	201477686
1762	0.655	1	2	0	6.2127	10.62516918	10	1.46	3.146970362	69.10410154	0.48506021	0.528530395	0.464285714	0	0	0	0	6/16/2014	xy4268602072627820	201477686
1764	0.792	1	0	0	0.108	0.165860469	0	6.3000002	3.305321787	305.5990973	0.369167917	0.237379302	0.5	0	0	0	0	4/24/2015	xy4269359972616066	201477686
1765	0.702551533	1	2	0	0.1728	0.436369149	1	6.3000002	3.305321787	305.5990973	0.791368776	0.274951769	0.5	0	0	0	0	6/13/2016	xy4269154172617660	201477686
1766	0	3	NA	NA	13.3812	21.03249241	19	0	6.087171163	0	0.341655251	0.509724706	NA	NA	NA	NA	NA	NA	MA_MA00049	201477773
1767	0	3	NA	NA	13.8924	21.74404719	21	6.1500001	6.749687842	426.3061499	0.204375085	0.707246178	NA	NA	NA	NA	NA	NA	MA_MA00048	201477773
1769	0.873	2	0	0	13.473	21.26359703	20	5.1999998	6.156029541	344.2376011	0.530854024	0.86669926	0.428571429	0.001059772	1.766286015	2.399417401	0.642652022	6/20/2014	xy4265977772614981	201477773
1771	0.604	1	0	0	4.3695	5.391710634	3	2.54	2.261832616	101.9221491	0.231767709	0.593769767	NA	0.001059772	1.766286015	2.399417401	0.642652022	6/20/2014	xy4266314372616230	201477687
1777	0.563	1	2	0	1.4985	0.786391961	0	3.4300001	1.327448971	105.4405536	0.408512417	0.94838308	0.464285714	0	0	0	0	6/13/2014	xy4267930872606135	201477687
1779	0.692	1	2	0	0.2187	0.839166856	0	7.5100002	1.595660461	253.1132169	0.182470448	0.669922303	0.571428571	0	0	0	0	5/6/2015	xy4267976572613195	201477687
1780	0.572	1	2	0	0.4068	1.070546584	1	7.5100002	1.595660461	253.1132169	0.126895091	0.219833018	0.464285714	0.000889058	4.445290766	4.445290766	0.631528299	6/13/2014	xy4267777472613562	201477687
1782	0.217	1	2	0	0.8127	0.802705137	0	12.7600002	1.527594351	420.7841139	0.393344362	0.577913836	0.571428571	0	0	0	0	10/8/2014	xy4273316172958093	201477697
1783	0.052	1	2	0	1.3131	1.338683084	1	12.7600002	1.527594351	420.7841139	0.07232583	0.848583514	0.571428571	0.006740384	3.20970666	4.493039765	0.751606837	10/8/2014	xy4273061672953169	201477697
1784	0	1	2	0	2.2401	2.768973944	2	12.7600002	1.527594351	420.7841139	0.285429349	0.892957794	0.571428571	0.001719979	2.457112156	5.303336706	0.670729821	10/8/2014	xy4272206572942278	201477697
1787	0	3	NA	NA	611.6103	632.6032937	337	2.3299999	218.2559025	918.4246617	0.145243566	0.40564211	NA	NA	NA	NA	NA	NA	MA_MA00840	201477699
1788	0.883	2	2	0	611.6193	632.6331912	338	2.8699999	219.3093121	1134.005203	0.332927678	0.804915338	0.285714286	0.004323548	1.801478209	2.273496368	0.72576266	5/12/2015	xy4272225472938936	201477699
1792	0.973	2	1	0	126.0072	164.0075753	137	0.5	42.25954586	86.72355023	0.227569724	0.253530506	0.5	0.00460539	0.605972365	0.616748457	0.729678224	7/8/2014	xy4267466672696433	201477711
1796	1	2	2	0	123.03	160.9070065	136	0.48	44.72373083	85.64753565	0.32709554	0.969870457	0.285714286	0	60	60	0.786001445	7/10/2014	xy4268966272691728	201477711
1798	0.598	1	2	0	0.2889	0.952682427	0	12.3999996	0.329368624	189.8748379	0.111642122	0.533490804	0.464285714	7.57E-05	0.011465198	0.011465198	0.486897803	7/10/2014	xy4269400372694013	201477711
1801	0.003	1	2	0	0.1764	0.633110271	0	12.5600004	0.303683594	184.6736575	0.195518532	0.677088682	0.428571429	3.63E-05	0.006981179	0.006981179	0.443505928	5/11/2015	xy4269816472695181	201477711
1803	0.632	1	NA	NA	0.2556	0.182762132	0	10.9300003	1.229838887	323.4066279	0.622758733	0.251891703	NA	NA	NA	NA	NA	NA	xy4275121473013840	201477717
1804	0.526	1	NA	NA	0.9	0.990791442	1	10.9300003	1.229838887	323.4066279	0.001773726	0.848661785	NA	NA	NA	NA	NA	NA	xy4274504173009301	201477717
1807	0	1	2	0	0.288	0.682519204	0	8.6000004	0.922025657	220.3304924	0.084790596	0.037724426	0.464285714	0.001606788	0.945169286	0.997406492	0.667417961	5/11/2015	xy4269379372740857	201477720
1808	0	1	2	0	1.2474	2.27620296	2	8.6000004	0.922025657	220.3304924	0.839822186	0.344381085	NA	NA	NA	NA	NA	7/7/2014	xy4268042172739247	201477720
1810	0	1	2	0	1.2474	2.268321222	1	8.6000004	0.922025657	220.3304924	0.166809976	0.700738084	0.571428571	0.007054203	0.430134315	0.611300709	0.754880037	7/7/2014	xy4268049172739238	201477720
1812	1	2	2	0	12.9645	19.28704142	18	4.1300001	6.73189445	285.906049	0.877258873	0.080644003	0.142857143	0	0	0	0	7/7/2014	xy4267563372749335	201477790
1813	0.991	2	2	0	13.3947	20.04152597	19	4.1300001	6.73189445	285.906049	0.794234386	0.510851588	0.214285714	0.000133959	0.66979319	0.66979319	0.520623075	7/7/2014	xy4267819872741734	201477790
1815	0.991	2	2	0	75.5667	84.53254512	51	1.16	31.19473645	172.8634867	0.232260153	0.572490876	0.357142857	0.001392139	2.320231945	4.374573071	0.658355627	7/7/2014	xy4267568172734603	201477818
1818	0.612	1	1	0	0.7884	0.838605419	0	11.6599998	0.542971674	229.2407196	0.657341839	0.545139132	0.571428571	0.000722301	0.031819447	0.031819447	0.620214604	7/8/2014	xy4267373672708146	201477723
1823	0.37	1	2	0	1.0332	3.447285584	0	7.8099999	0.917774521	199.6290134	0.538796501	0.577755492	0.607142857	0.001062699	0.058390066	0.058390066	0.643033572	7/8/2014	xy4267176772695670	201477769
1824	0.881	1	2	0	1.3131	3.676041001	1	7.8099999	0.917774521	199.6290134	0.364917061	0.883244934	0.464285714	0	0	0	0	5/29/2015	xy4267352572696570	201477769
1825	0.839019484	1	2	0	1.314	3.716014301	2	7.8099999	0.917774521	199.6290134	0.857102655	0.859942052	0.714285714	0.060819632	7.602454004	17.19229754	0.877093905	5/19/2016	xy4267384372696771	201477769
1830	0.999	2	6	0	17.8857	17.77224795	6	2.23	11.41439677	201.018478	0.076541092	0.189375512	0.285714286	0.007923887	3.773279587	5.139138471	0.760839692	8/19/2014	xy4272126872994681	201477782
1832	0.892	1	2	0	9.2466	11.66417264	3	2.9200001	7.53062415	213.7976762	0.744188116	0.913677422	0.357142857	0	0	0	0	8/19/2014	xy4272796173011578	201477748
1834	0.927	2	2	0	59.1408	59.95772137	26	1.51	25.03876721	201.5988485	0.753812327	0.390025148	0.428571429	0	0	0	0	7/14/2014	xy4268280472750911	201477743
1835	0.973	2	2	0	59.6709	60.32994928	27	1.5	25.84313043	203.4550388	0.743529421	0.63721758	0.357142857	0.000410004	0.120589549	0.231532832	0.586748676	7/7/2014	xy4268053772749159	201477743
1841	0.853	2	0	0	5.4261	8.481581958	3	3.1700001	2.752022978	140.3104223	0.484795866	0.907438651	0.357142857	0	0	0	0	7/8/2014	xy4267935272721781	201477767
