unique_id	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
1622	1	1.2249	1.2249	1.335125573	1.335125573	0	0.93	0.701938	20.789155	6/17/2014	2	0	xy4270765972652504	201477460
1627	1	2.5848	2.5848	1.818001014	1.818001014	0	2.19	2.147427	85.626456	9/17/2014	2	0	xy4273093372862262	201477487
1628	1	2.763	0.1782	2.738949803	0.920948789	1	2.19	2.147427	85.626456	9/17/2014	2	0	xy4272577172857240	201477487
1631	1	2.8944	2.8944	1.187020924	1.187020924	0	4.65	2.924572	212.172322	9/16/2014	2	0	xy4273046272808376	201477504
1635	1	0.0387	0.0387	0.061874304	0.061874304	0	0.58	222.54825	230.85788	5/12/2015	2	0	xy4273798972929467	201477506
1637	1	1.2483	1.2483	0.648176791	0.648176791	0	0.71	0.921204	18.181968	9/17/2014	2	0	xy4272411972857270	201477512
1640	1	0.1764	0.1764	0.393058208	0.393058208	0	14.6	0.203753	175.836537	6/7/2016	2	0	xy4268934672662641	201477514
1641	1	0.2448	0.0684	0.70947742	0.316419212	1	14.6	0.203753	175.836537	4/28/2015	2	0	xy4269160372660461	201477514
1646	1	0.252	0.252	0.721403587	0.721403587	0	11.22	0.309022	166.414907	6/17/2014	2	0	xy4269434072651069	201477514
1654	1	1.6884	1.6884	1.816366498	1.816366498	0	5.07	0.971148	133.307737	6/20/2014	2	0	xy4266959672577013	201477542
1657	1	2.8557	2.8557	2.272928934	2.272928934	0	4.33	3.288637	209.507951	6/13/2014	2	0	xy4267741672587646	201477552
1659	1	3.8979	3.8979	1.544632615	1.544632615	0	6.8	2.153228	266.230972	NA	0	0	xy4272923872926526	201477576
1665	1	2.4147	2.4147	1.629723378	1.629723378	0	4.26	2.76476	188.991796	9/17/2014	2	0	xy4272195172819287	201477566
1666	2	3.0951	0.5418	2.577975478	0.472294025	2	4.26	2.76476	188.991796	9/16/2014	2	0	xy4271464372816523	201477566
1667	2	2.5533	0.1386	2.105681453	0.475958075	1	4.26	2.76476	188.991796	9/16/2014	2	0	xy4271801272818486	201477566
1669	1	0.8802	0.8802	1.387765069	1.387765069	0	15.95	0.816877	384.630551	10/8/2014	2	0	xy4273132172931280	201477568
1670	3	609.1875	7.9965	629.9085729	6.883730625	331	4.8299999	222.8913326	1923.97022	NA	NA	NA	MA_MA00043	201477569
1671	1	609.2001	0.0126	630.0314273	0.122854409	332	17.02	223.039092	6781.951704	NA	0	0	xy4273013272931286	201477647
1674	2	5.9868	1.4274	7.631317754	2.435260606	13	6.63	2.939291	303.277009	7/17/2014	2	0	xy4267985772653708	201477659
1677	1	0.1026	0.1026	0.192053904	0.192053904	0	10.92	0.23291	140.611807	5/6/2015	2	0	xy4268367572660791	201477571
1678	1	0.3528	0.2502	0.848772725	0.656718821	1	10.92	0.23291	140.611807	4/28/2015	2	0	xy4268204572655853	201477571
1681	1	0.4905	0.4905	0.377782732	0.377782732	0	7.1	1.036577	192.869637	10/21/2014	2	0	xy4272974472888620	201477573
1687	2	10.5426	5.9031	10.74294381	7.326821889	5	3.38	5.632009	214.019341	9/16/2014	2	0	xy4270401272782903	201477575
1693	1	0.4716	0.4716	0.315121975	0.315121975	0	10.76	1.204527	315.083108	7/14/2014	2	0	xy4272101972768052	201477598
1694	2	3.0564	2.5848	2.936231622	2.621109647	1	7.41	1.854314	269.224454	9/16/2014	2	0	xy4270000872773815	201477598
1697	2	17.5131	6.1497	19.25912479	7.504771597	9	1.96	11.192586	174.95483	9/16/2014	2	0	xy4270479772835453	201477712
1703	1	0.2727	0.2727	0.068986368	0.068986368	0	5.2	0.592257	106.773388	10/28/2014	2	0	xy4272458372893185	201477622
1705	1	3.4128	2.9223	2.930093098	2.552310366	1	5.16	2.317568	209.590023	10/28/2014	2	0	xy4271821072885070	201477623
1707	1	0.5877	0.5877	0.748730912	0.748730912	0	3.2	0.605097	66.415125	5/12/2015	2	0	xy4272554772834334	201477624
1708	2	2.7594	2.1717	3.141025822	2.392294909	1	5.4	1.944785	200.9251	9/17/2014	2	0	xy4270641672825107	201477624
1710	1	0.1125	0.1125	0.405849991	0.405849991	0	10.46	0.455338	188.322937	5/7/2015	2	0	xy4266901172655900	201477626
1713	1	0.2682	0.2682	0.405973441	0.405973441	0	14.1	0.454688	253.67668	5/7/2015	2	0	xy4266905672650402	201477626
1714	1	0.7326	0.3519	2.437864891	1.626041459	2	17.93	0.463127	325.562828	6/30/2014	2	0	xy4267467272647696	201477626
1718	1	0.1845	0.1845	0.085535723	0.085535723	0	10.52	0.442769	186.770741	4/27/2015	2	0	xy4268627072638522	201477642
1719	2	52.3782	15.4116	52.29917386	13.64187234	23	1.6	25.278123	214.633265	7/14/2014	2	0	xy4269080672758374	201477657
1722	2	4.4595	4.4595	3.732057606	3.732057606	0	4.65	2.890799	210.943691	7/14/2014	2	0	xy4269056572757338	201477684
1724	1	0.1845	0.1845	0.168615588	0.168615588	0	8.3	0.38599	137.584867	5/7/2015	2	0	xy4266064472664398	201477744
1725	1	0.36	0.1755	0.459770731	0.291155143	1	8.3	0.38599	137.584867	5/31/2016	2	0	xy4266296372664540	201477744
1726	1	0.7029	0.3429	0.65785942	0.198088689	2	3.33	2.750453	147.350269	7/1/2014	2	0	xy4266458772664640	201477744
1727	1	1.1322	0.4293	0.904723718	0.246864299	3	3.33	2.750453	147.350269	7/1/2014	2	0	xy4266661072663955	201477744
1729	1	0.819	0.819	1.032361614	1.032361614	0	3.41	0.532142	66.370119	6/30/2014	NA	NA	xy4265859372680909	201477839
1730	3	1.044	0.1917	1.550012674	0.471599897	2	2.0699999	0.618827099	43.44698304	NA	NA	NA	MA_MA01534	201477839
1731	1	1.6569	0.6129	2.527105857	0.977093183	3	3.54	1.994896	133.403755	7/8/2014	2	0	xy4266945472678578	201477839
1732	1	0.8523	0.0333	1.078412777	0.046051163	1	3.41	0.532142	66.370119	6/30/2014	2	0	xy4265889472680524	201477839
1733	1	3.3075	0.9882	4.095559466	0.775720408	7	3.54	1.994896	133.403755	5/31/2016	2	0	xy4267549472669324	201477839
1734	1	3.4272	0.1197	4.291333429	0.195773963	8	3.54	1.994896	133.403755	7/2/2014	2	0	xy4267465172667687	201477839
1735	1	2.3193	0.1035	3.319839058	0.177440676	6	3.54	1.994896	133.403755	7/2/2014	2	0	xy4267565472675759	201477839
1736	1	2.2158	0.3069	3.142398382	0.395810122	5	3.54	1.994896	133.403755	7/2/2014	2	0	xy4267429872676439	201477839
1737	1	1.9089	0.252	2.746588259	0.219482402	4	3.54	1.994896	133.403755	7/2/2014	2	0	xy4267114472678183	201477839
1743	1	0.5958	0.5958	0.479612939	0.479612939	0	5.7800002	0.829916032	140.4913425	NA	NA	NA	xy4275085373019853	201477681
1745	1	0.4185	0.4185	0.51819499	0.51819499	0	13.27	0.810166	318.685781	10/20/2014	2	0	xy4272007272930530	201477682
1746	1	1.1097	0.0549	1.342821841	0.139846796	3	13.27	0.810166	318.685781	10/20/2014	0	0	xy4272386972938007	201477682
1747	1	1.0251	0.6066	1.078375814	0.560180824	1	13.27	0.810166	318.685781	10/20/2014	2	0	xy4272287272935905	201477682
1748	1	1.0548	0.0297	1.202975045	0.124599232	2	13.27	0.810166	318.685781	10/20/2014	2	0	xy4272380072936567	201477682
1752	1	1.1745	1.1745	1.950140606	1.950140606	0	7.92	1.107917	222.424901	7/14/2014	2	0	xy4268873272753236	201477685
1754	1	7.6041	1.0836	13.78188154	2.184890589	14	1.93	4.190324	105.410953	6/16/2014	2	0	xy4267354372626262	201477686
1758	1	0.117	0.117	0.545451838	0.545451838	0	12.6099997	0.23754268	163.9798678	4/27/2015	NA	NA	xy4268583972625924	201477686
1760	1	0.1332	0.1332	0.299703545	0.299703545	0	9.02	0.25112	120.601362	4/27/2015	2	0	xy4268640372631574	201477686
1761	1	0.1908	0.0576	0.426369936	0.126666391	1	9.02	0.25112	120.601362	4/27/2015	2	0	xy4268559772630879	201477686
1762	1	6.2127	1.3941	10.62516918	2.971412261	10	1.46	3.14697	69.104102	6/16/2014	2	0	xy4268602072627820	201477686
1764	1	0.108	0.108	0.165860469	0.165860469	0	6.3	3.305322	305.599097	4/24/2015	0	0	xy4269359972616066	201477686
1765	1	0.1728	0.0648	0.436369149	0.27050868	1	6.3	3.305322	305.599097	6/13/2016	2	0	xy4269154172617660	201477686
1766	3	13.3812	1.4076	21.03249241	1.858900235	19	0	6.087171163	0	NA	NA	NA	MA_MA00049	201477773
1767	3	13.8924	0.4194	21.74404719	0.480450158	21	6.1500001	6.749687842	426.3061499	NA	NA	NA	MA_MA00048	201477773
1769	2	13.473	0.0918	21.26359703	0.231104622	20	5.2	6.15603	344.237601	6/20/2014	0	0	xy4265977772614981	201477773
1771	1	4.3695	2.4642	5.391710634	3.534772088	3	2.54	2.261833	101.922149	6/20/2014	0	0	xy4266314372616230	201477687
1777	1	1.4985	1.4985	0.786391961	0.786391961	0	3.43	1.327449	105.440554	6/13/2014	2	0	xy4267930872606135	201477687
1779	1	0.2187	0.2187	0.839166856	0.839166856	0	7.51	1.59566	253.113217	5/6/2015	2	0	xy4267976572613195	201477687
1780	1	0.4068	0.1881	1.070546584	0.231379729	1	7.51	1.59566	253.113217	6/13/2014	2	0	xy4267777472613562	201477687
1782	1	0.8127	0.8127	0.802705137	0.802705137	0	12.76	1.527594	420.784114	10/8/2014	2	0	xy4273316172958093	201477697
1783	1	1.3131	0.5004	1.338683084	0.535977947	1	12.76	1.527594	420.784114	10/8/2014	2	0	xy4273061672953169	201477697
1784	1	2.2401	0.927	2.768973944	1.43029086	2	12.76	1.527594	420.784114	10/8/2014	2	0	xy4272206572942278	201477697
1787	3	611.6103	1.3005	632.6032937	1.229044547	337	2.3299999	218.2559025	918.4246617	NA	NA	NA	MA_MA00840	201477699
1788	2	611.6193	0.009	632.6331912	0.02989744	338	2.87	219.309312	1134.005203	5/12/2015	2	0	xy4272225472938936	201477699
1792	2	126.0072	2.9772	164.0075753	3.100568826	137	0.5	42.259546	86.72355	7/8/2014	1	0	xy4267466672696433	201477711
1796	2	123.03	4.5036	160.9070065	7.758896068	136	0.48	44.723731	85.647536	7/10/2014	2	0	xy4268966272691728	201477711
1798	1	0.2889	0.2889	0.952682427	0.952682427	0	12.4	0.329369	189.874838	7/10/2014	2	0	xy4269400372694013	201477711
1801	1	0.1764	0.1764	0.633110271	0.633110271	0	12.56	0.303684	184.673658	5/11/2015	2	0	xy4269816472695181	201477711
1803	1	0.2556	0.2556	0.182762132	0.182762132	0	10.9300003	1.229838887	323.4066279	NA	NA	NA	xy4275121473013840	201477717
1804	1	0.9	0.6444	0.990791442	0.80802931	1	10.9300003	1.229838887	323.4066279	NA	NA	NA	xy4274504173009301	201477717
1807	1	0.288	0.288	0.682519204	0.682519204	0	8.6	0.922026	220.330492	5/11/2015	2	0	xy4269379372740857	201477720
1808	1	1.2474	0	2.27620296	0.007881738	2	8.6	0.922026	220.330492	7/7/2014	2	0	xy4268042172739247	201477720
1810	1	1.2474	0.9594	2.268321222	1.585802018	1	8.6	0.922026	220.330492	7/7/2014	2	0	xy4268049172739238	201477720
1812	2	12.9645	0.8199	19.28704142	4.980262896	18	4.13	6.731894	285.906049	7/7/2014	2	0	xy4267563372749335	201477790
1813	2	13.3947	0.4302	20.04152597	0.754484554	19	4.13	6.731894	285.906049	7/7/2014	2	0	xy4267819872741734	201477790
1815	2	75.5667	1.2537	84.53254512	1.884866899	51	1.16	31.194736	172.863487	7/7/2014	2	0	xy4267568172734603	201477818
1818	1	0.7884	0.7884	0.838605419	0.838605419	0	11.66	0.542972	229.24072	7/8/2014	1	0	xy4267373672708146	201477723
1823	1	1.0332	1.0332	3.447285584	3.447285584	0	7.81	0.917775	199.629013	7/8/2014	2	0	xy4267176772695670	201477769
1824	1	1.3131	0.2799	3.676041001	0.228755418	1	7.81	0.917775	199.629013	5/29/2015	2	0	xy4267352572696570	201477769
1825	1	1.314	0.0009	3.716014301	0.039973299	2	7.81	0.917775	199.629013	5/19/2016	2	0	xy4267384372696771	201477769
1830	2	17.8857	7.7391	17.77224795	5.117283875	6	2.23	11.414397	201.018478	8/19/2014	2	0	xy4272126872994681	201477782
1832	1	9.2466	7.5258	11.66417264	10.56796647	3	2.92	7.530624	213.797676	8/19/2014	2	0	xy4272796173011578	201477748
1834	2	59.1408	1.1286	59.95772137	1.976349294	26	1.51	25.038767	201.598848	7/14/2014	2	0	xy4268280472750911	201477743
1835	2	59.6709	0.5301	60.32994928	0.372227917	27	1.5	25.84313	203.455039	7/7/2014	2	0	xy4268053772749159	201477743
1841	2	5.4261	3.8079	8.481581958	5.939407998	3	3.17	2.752023	140.310422	7/8/2014	NA	NA	xy4267935272721781	201477767
1842	3	5.6781	0.09	9.009417474	0.214825392	5	3.1700001	2.752022978	140.3104223	NA	NA	NA	MA_MA01532	201477767
1843	2	5.8041	0.126	9.176087143	0.166669668	6	3.17	2.752023	140.310422	7/8/2014	0	0	xy4267381272718779	201477767
1844	1	5.5881	0.162	8.794592082	0.313010125	4	3.17	2.752023	140.310422	7/8/2014	0	0	xy4267674072720901	201477767
1848	1	0.1395	0.1395	0.259001984	0.259001984	0	12.76	0.300552	186.644527	5/11/2015	0	0	xy4269240072723460	201477767
1851	1	0.1458	0.1458	0.277319196	0.277319196	0	10.4	0.38012	171.079633	NA	2	0	xy4270454272726879	201477767
1853	1	1.3329	1.3329	2.005852778	2.005852778	0	3.94	2.027191	149.67463	5/19/2016	0	0	xy4270720972735173	201477767
1856	2	132.9561	4.8465	175.8491306	7.286935544	142	1.08	44.439704	192.094081	7/8/2014	0	0	xy4267607172713377	201477768
1862	1	0.2718	0.2718	0.441868158	0.441868158	0	9.59	1.226096	283.325431	5/18/2015	2	0	xy4272548673032651	201477778
1865	1	0.8532	0.8532	0.17472507	0.17472507	0	6.89	1.225525	203.509593	8/19/2014	2	0	xy4272843573032282	201477778
1870	1	1.485	1.485	2.644933011	2.644933011	0	2.63	1.959373	98.224304	10/29/2014	2	0	xy4271021272873882	201477780
1871	1	2.0988	0.6012	3.342057119	0.653256438	2	2.63	1.959373	98.224304	10/29/2014	2	0	xy4270443572875303	201477780
1872	1	1.4976	0.0126	2.688800681	0.04386767	1	2.63	1.959373	98.224304	10/29/2014	2	0	xy4270983172873989	201477780
1873	1	4.3254	0.6399	4.535555089	1.536475623	3	2.29	3.783213	118.842147	10/28/2014	2	0	xy4271516372884397	201477779
1874	2	4.7691	0.4437	5.383631785	0.848076696	4	2.29	3.783213	118.842147	10/24/2014	2	0	xy4270842772883275	201477779
1880	1	0.4365	0.4365	1.5064675	1.5064675	0	9.19	0.339095	142.784387	6/27/2014	2	0	xy4265513772626683	201477957
1882	1	0.3465	0.3465	0.692455311	0.692455311	0	12.96	0.291455	186.678855	6/30/2014	2	0	xy4265970572635518	201477781
1883	1	0.4536	0.1071	0.978847966	0.286392655	1	12.96	0.291455	186.678855	6/27/2014	2	0	xy4266061872632747	201477781
1886	1	0.2268	0.2268	0.302573811	0.302573811	0	12.11	0.313388	180.879792	5/7/2015	2	0	xy4266243572644043	201477781
1887	1	0.5671	0.3403	1.260572025	0.957998214	1	12.11	0.313388	180.879792	6/27/2014	2	0	xy4266551472633863	201477781
1890	2	7.2603	2.7162	7.333694218	3.244398786	2	1.66	4.26891	91.510561	6/20/2014	2	0	xy4265934772571073	201477783
1891	1	8.451	1.1907	8.688879275	1.355185058	3	1.66	4.26891	91.510561	6/23/2014	2	0	xy4264961572569165	201477783
1894	1	1.377	1.377	1.355367705	1.355367705	0	0.6	0.814074	14.444016	6/23/2014	2	0	xy4264416872571505	201477785
1895	1	1.4418	0.0648	1.589931447	0.234563742	1	2.52	4.550547	143.429005	NA	NA	NA	xy4264440272574065	201477785
1897	1	1.4796	0.7623	2.022175294	1.005894486	2	1.08	1.103103	30.264705	5/14/2015	2	0	xy4270267972891453	201477789
1900	1	0.7173	0.7173	1.016280808	1.016280808	0	4.87	1.057962	133.649925	10/28/2014	2	0	xy4270924172894436	201477789
1901	3	10.4247	2.0772	13.88599717	3.138132976	11	0	6.880286909	0	NA	NA	NA	MA_MA00044	201477884
1904	1	0.8253	0.8253	0.768797569	0.768797569	0	4.46	1.579733	149.565477	9/17/2014	2	0	xy4268359672801330	201477814
1905	1	1.9566	0.1791	2.645463859	0.142370112	3	4.46	1.579733	149.565477	9/22/2014	2	0	xy4267964272783273	201477814
1907	1	1.7775	0.0414	2.503093747	0.092859381	2	4.46	1.579733	149.565477	9/22/2014	2	0	xy4267966872784683	201477814
1908	1	1.7361	0.9108	2.410234365	1.641436797	1	4.46	1.579733	149.565477	9/22/2014	2	0	xy4267961672785681	201477814
1909	2	76.8294	0.9396	86.35625862	1.030935307	54	1.08	29.592408	156.753972	7/7/2014	2	0	xy4267056572728287	201477818
1910	3	77.2119	0.3825	86.91004728	0.553788656	55	1.08	29.59240778	156.7539724	NA	NA	NA	MA_MA01530	201477818
1913	1	0.2727	0.2727	0.519406542	0.519406542	0	11.7	0.299646	170.881438	6/22/2015	2	0	xy4267805272733520	201477818
1914	2	0.3231	0.0504	0.792778197	0.273371654	1	11.7	0.299646	170.881438	7/7/2014	2	0	xy4267565972733523	201477818
1916	1	17.7543	2.7027	29.04706388	4.937664575	23	0.73	7.648871	53.867418	6/20/2014	2	0	xy4264330372610115	201478058
1917	2	18.4428	0.5805	30.42782126	0.974328153	26	0.73	7.648871	53.867418	6/23/2014	0	0	xy4263398172612690	201478058
1919	2	17.8623	0.054	29.4534931	0.299653565	25	0.73	7.648871	53.867418	6/23/2014	0	0	xy4263980872610058	201478058
1920	2	17.8083	0.054	29.15383954	0.106775661	24	0.73	7.648871	53.867418	6/20/2014	0	0	xy4264245372609826	201478058
1922	1	1.1592	1.1592	2.365352119	2.365352119	0	3.46	1.074409	95.689792	6/19/2014	0	0	xy4265339872598449	201477832
1925	2	17.9199	0.0342	20.13671645	2.364468496	7	4.94	15.791626	523.775297	8/19/2014	6	0	xy4271988472992420	201477836
1929	1	1.1709	1.1709	1.36339138	1.36339138	0	8.53	1.351765	264.608792	8/19/2014	2	0	xy4272224172980298	201477837
1931	1	0.2934	0.2934	1.052118316	1.052118316	0	11.8	0.33869	183.22644	6/19/2015	2	0	xy4266396472721628	201477838
1932	3	0.5634	0.1188	1.648231966	0.458492713	2	11.8000002	0.331902927	181.3811649	NA	NA	NA	MA_MA00047	201478033
1934	1	0.4446	0.1512	1.189739252	0.137620936	1	11.8	0.33869	183.22644	7/7/2014	0	0	xy4266381372720421	201478033
1936	1	1.377	0.8973	3.115371458	1.737800504	2	11.46	0.868538	284.959765	5/19/2016	2	0	xy4266563672726389	201477880
1937	2	79.0371	0.4482	90.5183008	0.492882061	59	0.73	27.896676	102.873551	7/7/2014	2	0	xy4266604872723068	201477838
1939	1	0.1017	0.1017	0.028704307	0.028704307	0	8.51	0.715733	192.092156	NA	0	0	xy4265182472654835	201477844
1942	1	1.6047	1.503	2.227343382	2.198639076	1	7.36	1.43682	235.387635	6/30/2014	2	0	xy4265203772645607	201477844
1943	2	2.736	1.1313	4.081876643	1.85453326	2	7.36	1.43682	235.387635	6/20/2014	2	0	xy4265423672626576	201477844
1945	2	5.8167	0.3744	9.214709764	1.031965656	12	5.35	4.110856	289.417332	9/22/2014	2	0	xy4267609572776361	201477849
1946	2	6.3009	0.4842	9.601105175	0.386395411	13	5.35	4.110856	289.417332	9/22/2014	2	0	xy4267493972772413	201477849
1947	1	9.1386	2.8377	10.44654004	0.845434869	14	5.35	4.110856	289.417332	7/10/2014	2	0	xy4267189472764286	201477849
1950	2	2.9214	0.6003	4.569255757	1.242641423	5	6.01	2.313169	243.883698	9/22/2014	2	0	xy4267569272784375	201477874
1951	2	3.1167	0.1953	4.884007794	0.314752037	6	6.01	2.313169	243.883698	9/22/2014	2	0	xy4267719472781390	201477874
1953	1	0.369	0.369	0.653272456	0.653272456	0	8.67	0.397986	145.934343	9/22/2014	2	0	xy4267822972777765	201477849
1955	1	2.3184	2.3184	2.817224624	2.817224624	0	4.84	4.721699	280.607422	4/13/2015	2	0	xy4267156772764794	201477900
1959	1	0.6759	0.6759	0.951544949	0.951544949	0	8.01	0.494967	150.357552	7/10/2014	2	0	xy4267472372759463	201477850
1960	1	0.6876	0.0117	1.043013854	0.091468905	1	8.01	0.494967	150.357552	7/10/2014	2	0	xy4267459072758422	201477850
1962	1	30.7494	7.8966	33.67002463	8.221175215	15	7.72	15.666802	815.28996	10/8/2014	2	0	xy4270556972952739	201477870
1964	1	0.0189	0.0189	0.053337899	0.053337899	0	19.51	0.412915	334.496965	5/12/2015	2	0	xy4273068172963132	201477873
1965	3	2.6883	2.3364	3.590261246	2.073378124	2	27.6700001	1.869559271	1009.446742	NA	0	0	MA_MA00222	201477873
1966	1	2.6883	0	3.591057687	0.000796441	3	27.67	1.869559	1009.446742	NA	0	0	xy4270455272953759	201477873
1967	2	0.3519	0.333	1.516883122	1.463545223	1	19.51	0.412915	334.496965	10/8/2014	0	0	xy4272155772951880	201477873
1969	1	0.1764	0.1764	0.685933993	0.685933993	0	12.85	0.220449	160.976276	7/7/2014	2	0	xy4266289472734452	201477880
1971	1	0.3033	0.3033	0.691636961	0.691636961	0	9.98	0.770943	233.800997	6/7/2016	0	0	xy4266502772742201	201477880
1974	1	0.1296	0.1296	0.171036658	0.171036658	0	3.61	0.578193	73.239995	5/13/2015	2	0	xy4272707572974834	201477883
1975	1	1.0737	0.9441	0.357683896	0.186647238	1	8.6	1.846926	311.837179	8/19/2014	2	0	xy4272574072975402	201477883
1976	1	11.0061	0.1827	16.06250371	0.872573766	13	0.96	7.112182	68.3089	5/11/2015	2	0	xy4269471772896375	201477884
1979	1	0.3987	0.3987	1.303932769	1.303932769	0	5.73	0.481265	106.059956	10/29/2014	2	0	xy4269649672897349	201477884
1982	3	12.7899	1.7838	16.91119205	0.848688342	14	0.12	7.603399938	8.828558216	NA	NA	NA	MA_MA02293	201477936
1983	2	12.7944	0.0045	16.95615041	0.044958357	15	6.36	7.943263	478.256871	10/29/2014	2	0	xy4269276672899228	201477936
1987	1	0.2511	0.2511	0.363670298	0.363670298	0	6.25	2.030825	237.640725	5/15/2015	2	0	xy4267019972796517	201477892
1988	1	0.6264	0.2808	1.168095962	0.450830899	2	6.25	2.030825	237.640725	9/22/2014	2	0	xy4267368772790317	201477892
1989	1	0.3456	0.0945	0.717265063	0.353594765	1	6.25	2.030825	237.640725	9/22/2014	0	0	xy4267317572795247	201477892
1991	1	1.179	1.179	1.223875085	1.223875085	0	2.07	1.011154	55.537148	9/22/2014	2	0	xy4267759772800118	201477890
1992	1	1.6947	0.5157	2.158518373	0.934643288	1	5.93	1.505887	194.1581	9/22/2014	0	0	xy4267796572794117	201477890
2002	1	2.268	2.268	1.197013154	1.197013154	0	4.12	2.398031	170.227295	9/17/2014	2	0	xy4268420972838926	201477919
2005	1	0.6228	0.6228	0.548972723	0.548972723	0	4.6	1.335562	141.838626	9/17/2014	2	0	xy4269180372848037	201477918
2006	1	1.5039	0.8811	1.62754226	1.078569537	1	4.6	1.335562	141.838626	9/17/2014	2	0	xy4268299772845358	201477918
2008	1	1.2186	1.2186	0.936579881	0.936579881	0	5.36	1.143936	152.957317	NA	0	0	xy4272193472906054	201477935
2009	2	5.6592	0.9828	5.021585738	1.11082229	3	3.01	3.670953	153.872335	10/24/2014	2	0	xy4269057572903713	201477935
2010	1	4.6764	0.5589	3.910763448	0.986320389	2	3.01	3.670953	153.872335	10/29/2014	2	0	xy4269899672904859	201477935
2011	1	4.1175	2.8989	2.924443058	1.987863177	1	3.01	3.670953	153.872335	10/28/2014	2	0	xy4270586872909072	201477935
2012	2	11.439	1.5462	11.98564067	1.706829945	6	0.76	6.727244	52.594072	6/23/2014	2	0	xy4264374772583847	201477939
2013	1	12.9987	1.5597	13.96600173	1.980361064	7	0.76	6.727244	52.594072	NA	NA	NA	xy4263235572586144	201477939
2018	1	2.7063	1.5786	3.490699253	1.742615144	4	2.19	1.64841	75.020746	10/31/2014	1	1	xy4263283172579283	201477940
2019	1	2.709	0.0027	3.540891174	0.050191921	5	2.19	1.64841	75.020746	NA	1	1	xy4263277072579891	201477940
2021	1	0.2106	0.2106	0.14271981	0.14271981	0	1.13	0.243933	14.890804	6/19/2015	2	0	xy4263990672559293	201477940
2022	1	0.7578	0.5472	1.066190847	0.923471037	1	0.46	0.68279	10.141588	NA	0	0	xy4263655672567865	201477940
2023	1	1.0899	0.3321	1.620151474	0.553960627	2	0.46	0.68279	10.141588	6/24/2014	1	0	xy4263700672573520	201477940
2024	2	1.1277	0.0378	1.748084109	0.127932635	3	2.81	0.69612	62.553696	6/24/2014	2	0	xy4263637372574479	201477940
