unique_id	cross_prior	eco_dis	trans_vuln	max_rof	int_del	impass	deltaln	effectln	effln16Cur	effln18Cur	effln20Cur	effln22Cur	effln16Fut	effln18Fut	effln20Fut	effln22Fut	anad_rest	struct_rof	geo_rof	hydCurAll	hydCurStat	hydCurPhys	hydMCAll	hydMCPhys	ave_del	aff_del	max_del	bar_type	drain_tot	drain_bar	strkm_tot	strkm_bar	upstr_bars	slope_perc	Q2_m3_s	w_W_m2_ST	obs_date	jurisdiction	nhs	crossing_id	featureid
3234	0.652766082	0.715307665	0.192222587	0.995	0.19318853	0.757	0.762117097	0.715307665	0.636363636	0.735224182	0.74044989	0.74044989	0	0.636363636	0.735224182	0.74044989	NA	0	0.9	0.995	0.996	0.993	0.99629426	0.995	0.000000506	0.001685483	0.001685483	1	1.3338	0.2673	2.5698813	0.535003825	3	5.18	0.850434	127.454342	4/28/2016	2	0	xy4254940472781298	201479335
3237	0	NA	0	0.625	0	0.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.63	0.372	0.883	0	0.843220986	0.003	0	0	0	1	0.0738	0.0738	0.014322975	0.014322975	0	5.34	0.277962	75.117109	6/8/2015	2	0	xy4256054872788187	201479335
3238	0.497751662	0.594299593	0	0.968	0	0.464	0.626406803	0.594299593	0.545454545	0.60734656	0.615180913	0.615180913	0	0.545454545	0.60734656	0.615180913	NA	0.1	0.56	0.968	0.986	0.762	0.986004162	0.939	0	0	0	1	0.4068	0.333	1.14082736	1.126504385	1	3.98	0.302044	58.361	10/6/2014	0	0	xy4255084572787548	201479335
3240	0.67229012	0.675658209	0.381104189	0.625	0.609766703	1	0.726022233	0.675658209	0.636363636	0.694593816	0.699931896	0.699931896	0.777777778	0.636363636	0.694593816	0.699931896	0.364765961	0	0.63	0	0	0	1.26E-09	0	0.000606526	1.516315735	1.731191293	1	0.504	0.504	0.902575417	0.902575417	0	6.66	0.592333	136.760872	5/31/2017	2	0	xy4255922372780466	201479336
3242	0.792620675	0.747487285	0.596629484	1	0.596629484	0.53	0.765488436	0.747487285	0.727272727	0.774852331	0.774852331	0.774852331	0	0.727272727	0.774852331	0.774852331	NA	1	0.63	0.239	0.82	0	0.645282971	0.001	0.000494446	4.944459291	4.944459291	1	0.6228	0.6228	0.513799042	0.513799042	0	4.14	0.916553	105.750797	9/2/2014	2	0	xy4258943972985682	201479340
3245	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.3339	0.3339	0.221505795	0.221505795	0	6.52	0.631867	138.2818	9/2/2014	0	0	xy4259020472978392	201479341
3248	0.547409721	0.59417179	0.178253819	0.275	0.648195705	0.728	0.699665051	0.59417179	0	0.605437755	0.614335033	0.614335033	0	0	0.605437755	0.614335033	NA	0	0.28	0	0.001	0	0.000299025	0	0.00116036	0.828828474	0.828828474	1	1.395	0.4995	1.521912717	0.864419841	2	2.62	2.415355	108.641649	4/28/2016	2	0	xy4254333572781682	201479432
3249	0.531727936	0.510741892	0.372372859	0.5625	0.661996194	0.156	0.619491224	0.510741892	0	0.514392231	0.527781797	0.527781797	0	0	0.514392231	0.527781797	NA	0	0.56	0	0.064	0	0.042539217	0	0.001497871	3.744678271	6.187916363	1	1.4823	0.0873	1.821285897	0.29937318	3	2.62	2.415355	108.641649	5/31/2017	2	0	xy4254545172780605	201479432
3250	0.639113565	0.693339545	0.20922494	0.333333333	0.627674819	0.5	0.762253158	0.693339545	0.636363636	0.712309129	0.71780641	0.71780641	0	0.636363636	0.712309129	0.71780641	0.284462258	0.2	0.33	0	0.005	0	0.005951507	0	0.000820008	0.820007755	0.911723719	1	4.9041	1.584	7.966555713	2.672813099	9	1.38	3.946495	73.14582	8/25/2014	2	0	xy4254358272775016	201479446
3251	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	NA	0.1	0.4	0	0	0	2.71E-30	0	0	0	0	2	5.2929	0.3888	8.589853006	0.623297293	10	1.38	3.946495	73.14582	8/22/2014	2	0	xy4253939172770641	201479446
3254	NA	NA	NA	NA	NA	0.363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1368	0.1368	0.298203207	0.298203207	0	3.25	0.483396	60.289191	NA	NA	NA	xy4251430272602711	201479344
3255	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2223	0.0855	0.539886096	0.24168289	1	3.25	0.483396	60.289191	8/15/2014	1	0	xy4251431472605671	201479344
3256	0.35291867	NA	0.632060437	NA	0.632060437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000882614	0.034342963	0.035548033	1	0.2898	0.0675	0.787886191	0.248000095	2	3.25	0.483396	60.289191	8/15/2014	NA	NA	xy4251631672606430	201479344
3259	NA	NA	NA	NA	NA	0.341	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1782	0.1782	0.206497679	0.206497679	0	4.91	0.114723	44.372164	NA	NA	NA	xy4251661272602034	201479344
3261	0.77451817	0.524249901	0.75	0.75	NA	0.505	0.581545171	0.524249901	0	0	0.542380327	0.542380327	0	0	0	0.542380327	NA	NA	0.75	0.007	0.073	0	0.121431017	0.006	NA	NA	NA	1	0.4824	0.0909	1.149031846	0.676869159	2	2.6	0.297601	37.843822	6/20/2016	NA	NA	xy4251851472606027	201479344
3262	0.656613421	0.455745073	0.632060437	1	0.632060437	0.534	0.516488948	0.455745073	0	0	0.471666729	0.471666729	0	0	0	0.471666729	NA	0.1	1	0	0	0	0.000398991	0	0.000882614	0.034342963	0.035548033	1	0.4851	0.0027	1.173295703	0.024263858	3	2.6	0.297601	37.843822	6/20/2016	1	0	xy4251854672606311	201479344
3263	0.330889533	0.314475074	0.241789391	0.9	0.268654879	0.178	0.397340421	0.314475074	0	0	0.326149545	0.326149545	0	0	0	0.326149545	0.061244219	0.9	0.44	0.253	0.526	0.054	0.700042307	0.389	0.00000186	0.003729584	0.003729584	1	1.8693	1.0944	3.01584656	1.054664666	7	0.22	1.222615	6.490411	6/20/2016	2	0	xy4252247472608311	201479344
3265	NA	NA	NA	NA	NA	0.356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.2133	0.2133	0.265665008	0.265665008	0	5.19	0.152135	54.011491	NA	NA	NA	xy4251883572601457	201479344
3267	0.151553787	0.000951044	0.180633368	0.3	0.602111227	0.003	0.001524636	0.000951044	0	0.00134954	0.00134954	0.00134954	0	0	0.00134954	0.00134954	0.103495486	0.3	0.15	0	0	0	3.86E-07	0	0.000533304	1.333259184	2.426235974	2	22.0473	3.06	24.44230841	2.719970346	20	2.28	17.078351	251.398358	9/9/2014	2	0	xy4257528572953569	201479422
3268	0.217457127	0	0.259636867	0.3	0.865456223	0	0	0	0	0	0	0	0	0	0	0	NA	0.3	0.15	0	0	0	9.83E-13	0	0.0474866	6.01096201	9.839780715	2	22.4676	0.4203	25.27907888	0.836770466	21	2.28	17.078351	251.398358	9/9/2014	2	0	xy4257783172946776	201479422
3274	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9549	0.9549	1.51831082	1.51831082	0	8.92	0.337752	138.314821	9/5/2014	2	0	xy4258888872963603	201479359
3278	0.312694626	NA	0.560021099	0.881	0.635665266	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.63	0.881	0.973	0.004	0.948879398	0.059	0.000938436	0.62562379	0.63588556	1	0.3015	0.3015	0.108966916	0.108966916	0	9.38	0.392723	156.83777	9/16/2014	2	0	xy4255389072831059	201479367
3281	0	NA	0	0.988	0	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.65	0.988	0.993	0.906	0.991803369	0.96	0	0	0	1	0.2475	0.2475	0.216418032	0.216418032	0	9.34	2.156728	365.97316	4/27/2016	2	0	xy4255478872826006	201479367
3285	0.199835339	NA	0.357895522	0.5	0.715791044	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.5	0	0	0	8.10E-06	0	0.003686996	2.457997024	5.882508311	1	0.2178	0.2178	0.523131905	0.523131905	0	7.91	1.215656	232.694694	9/16/2014	2	0	xy4255185372836233	201479397
3287	0.617856692	0.172772499	0.680110331	1	0.680110331	0.05	0.270860646	0.172772499	0	0.168111865	0.178421002	0.178421002	0	0	0.168111865	0.178421002	0.068291713	1	0.63	0	0.018	0	0.002570618	0	0.001995777	1.663147728	2.253345252	2	2.7252	2.2059	4.157749163	3.525650343	2	8.91	2.156911	349.139031	10/6/2014	2	0	xy4255970272827751	201479367
3290	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47301805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	4.1733	3.447	5.183466632	4.649913021	3	6.3600001	3.559246424	320.1406223	NA	NA	NA	MA_MA00465	201479811
3291	0	NA	0	0.416666667	0	0.921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0.42	0.037	0.622	0	0.544664259	0	0	0	0	1	4.1733	0	5.203226368	0.019759736	4	6.36	3.559246	320.140622	9/9/2014	6	0	xy4255180472941375	201479811
3292	0.651745167	0.61869311	0.478409431	0.996	0.480330754	0.292	0.647798173	0.61869311	0	0.643669446	0.643669446	0.643669446	0	0	0.643669446	0.643669446	0.184952112	0.8	0.58	0.996	0.997	0.992	0.996759413	0.995	0.0000677	0.338600089	0.4814156	1	5.9769	1.8036	6.852537939	1.649311571	5	4.85	7.154975	346.138919	9/9/2014	2	0	xy4256426572949512	201479811
3293	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.6519	0.675	7.527043829	0.674505891	6	4.85	7.154975	346.138919	5/22/2015	2	0	xy4256951572947827	201479811
3294	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	6.66	0.0081	7.54139837	0.014354541	7	4.85	7.154975	346.138919	5/22/2015	2	0	xy4256964372947834	201479811
3297	0.790075004	0.775478456	0.503537621	0.75	0.671383495	0.921	0.833944376	0.775478456	0.727272727	0.800795702	0.803264845	0.803264845	0	0.727272727	0.800795702	0.803264845	NA	0.3	0.75	0.002	0.012	0	0.018299201	0.002	0.001723236	1.723236015	2.792570446	1	1.0917	0.4266	1.293083865	0.608193184	1	5.35	0.794285	127.217457	8/25/2014	2	0	xy4254760772767959	201479389
3300	0.627237752	0.604375253	0.43357979	0.8	0.541974737	0.7	0.677860736	0.604375253	0.545454545	0.626205202	0.626205202	0.626205202	0	0.545454545	0.626205202	0.626205202	NA	0.8	0.63	0.224	0.489	0.046	0.553273346	0.229	0.000192231	0.480577558	0.585388596	1	0.6651	0.6651	0.684890681	0.684890681	0	4.78	0.483462	88.677586	8/25/2014	2	0	xy4255151272768575	201479389
3306	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1.8729	1.8729	0.691665131	0.691665131	0	0.55	0.398712	9.266103	8/15/2014	2	0	xy4251949472616830	201479390
3307	0.34845961	0.330453154	0.256789486	0.5	0.513578972	0.325	0.4515533	0.330453154	0.272727273	0.333227736	0.333227736	0.333227736	0	0.272727273	0.333227736	0.333227736	NA	0	0.5	NA	NA	NA	NA	NA	0.00011886	0.001977705	0.006621334	1	1.0692	1.0692	1.65657814	1.65657814	0	1.55	0.710417	34.857245	10/27/2014	1	1	xy4251637672623968	201479390
3308	0.324007194	0.386854245	0	0	0.513578972	0	0.498457207	0.386854245	0.363636364	0.39201377	0.39201377	0.39201377	0	0.363636364	0.39201377	0.39201377	NA	0	NA	NA	NA	NA	NA	NA	0.00011886	0.001977705	0.006621334	1	1.0701	0.0009	1.701308592	0.044730452	1	1.55	0.710417	34.857245	10/27/2014	1	1	xy4251663872623567	201479390
3309	0.652781168	0.466054649	0.624048324	0.885	0.705139349	0.247	0.552067372	0.466054649	0.363636364	0.416092658	0.416092658	0.416092658	0	0.363636364	0.416092658	0.416092658	NA	0	0.42	0.885	0.951	0.572	0.970196853	0.914	0.003041801	0.89464726	0.971775584	1	1.3491	0.279	2.145788441	0.444479849	2	1.55	0.710417	34.857245	8/15/2014	2	0	xy4251849972619136	201479390
3312	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4095	0.4095	0.334524857	0.334524857	0	6.19	1.423516	197.049988	9/18/2015	0	0	xy4260063973016997	201479396
3313	0.806362951	0.962771619	0	0.5	0	0.974	0.948432311	0.962771619	0	1	1	1	0	0	1	1	NA	0.1	0.5	0	0	0	5.60E-05	0	0	0	0	1	1.6767	1.2672	2.373768463	2.039243606	1	6.19	1.423516	197.049988	9/2/2014	2	0	xy4258787873000146	201479396
3315	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8.2071	1.8225	11.4068395	1.523902629	13	3.26	4.035082	174.722332	8/25/2014	2	0	xy4254128372764217	201479407
3318	0	NA	0	0.5	0	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.5	0.216	0.53	0.027	0.536466034	0.154	0	0	0	1	0.1548	0.1548	0.010550551	0.010550551	0	6.37	0.327381	97.245787	6/8/2015	0	0	xy4255389672762895	201479398
3319	0.282545964	0.33735086	0	0.4375	0	0.095	0.430868844	0.33735086	0	0.33539146	0.348095601	0.348095601	0	0	0.33539146	0.348095601	NA	0.1	0.44	0.401	0.716	0.065	0.688012259	0.259	0	0	0	1	0.3312	0.1764	0.357245646	0.346695095	1	6.37	0.327381	97.245787	6/8/2015	2	0	xy4255113272761510	201479398
3322	0.561138608	0.669981582	0	NA	0	0.405	0.673732342	0.669981582	0.636363636	0.695707241	0.695707241	0.695707241	0	0.636363636	0.695707241	0.695707241	0.281190133	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	1.0449	1.0449	1.076455855	1.076455855	0	6.84	2.150952	267.655459	NA	0	0	xy4259089573016160	201479404
3323	0.796508455	0.951005665	0	0.5	0	1	0.94186689	0.951005665	0.909090909	0.987904817	0.987904817	0.987904817	0	0.909090909	0.987904817	0.987904817	0.49541432	0.2	0.5	0.013	0.413	0	0.194375456	0	0	0	0	1	2.5758	1.5309	2.431118098	1.354662244	1	6.84	2.150952	267.655459	9/2/2014	2	0	xy4258492873003016	201479404
3326	0.781260902	0.727744	0.61516972	1	0.61516972	0.982	0.784563178	0.727744	0	0.753517651	0.753517651	0.753517651	0	0	0.753517651	0.753517651	NA	0.8	1	0.017	0.509	0	0.414181114	0	0.000663201	0.053483971	0.053483971	1	1.1025	1.1025	1.55584211	1.55584211	0	6.27	0.568186	126.100657	8/18/2014	2	0	xy4252756172701171	201479481
3328	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.401656224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	58.4271	1.6848	75.0330648	1.602063681	77	0.65	19.69234601	76.96029098	NA	NA	NA	MA_MA01706	201479658
3329	0.81878821	0.838459606	0.417442124	NA	0.417442124	0.207	0.835821598	0.838459606	0	0.869827926	0.869827926	0.869827926	0	0	0.869827926	0.869827926	NA	NA	NA	NA	NA	NA	NA	NA	0.0000234	0.233500113	0.233500113	1	9.1809	3.5568	10.98751866	4.170217148	6	3.24	5.800633	208.203169	NA	2	0	xy4257792772978711	201479452
3330	0.694700913	0.732047548	0.292209487	0.7	0.417442124	0.091	0.735097138	0.732047548	0	0.759552707	0.759552707	0.759552707	0	0	0.759552707	0.759552707	NA	0.7	NA	NA	NA	NA	NA	NA	0.0000234	0.233500113	0.233500113	1	9.243	0.0495	11.16012837	0.120903286	8	3.24	5.800633	208.203169	NA	2	0	xy4257843072976879	201479415
3331	0.781453417	0.793883055	0.417442124	NA	0.417442124	1	0.793691571	0.793883055	0	0.823523349	0.823523349	0.823523349	0	0	0.823523349	0.823523349	NA	NA	NA	NA	NA	NA	NA	NA	0.0000234	0.233500113	0.233500113	1	9.1935	0.0126	11.03922509	0.051706427	7	3.24	5.800633	208.203169	NA	2	0	xy4257824772978278	201479452
3332	0.676266337	0.702535363	0.314715155	0.525	0.599457439	0.127	0.707793545	0.702535363	0.636363636	0.728777961	0.728777961	0.728777961	0	0.636363636	0.728777961	0.728777961	NA	0.1	0.53	0	0	0	2.35E-10	0	0.000509954	1.699845541	2.426235974	1	11.6658	1.4661	14.2022945	2.306861286	11	18.04	6.329891	1210.986488	NA	2	0	xy4257824572976175	201479416
3334	0.077990504	0.008404463	0.090316684	0.15	0.602111227	0.006	0.012972202	0.008404463	0	0.00918846	0.00918846	0.00918846	0	0	0.00918846	0.00918846	0.092415704	0	0.15	0	0	0	2.40E-21	0	0.000533304	1.333259184	2.426235974	2	15.1353	0.3699	17.43706956	0.752268483	14	2.71	8.284844	208.121087	9/2/2014	2	0	xy4257913672968379	201479416
3335	0.090018444	0.051487391	0.090316684	0.15	0.602111227	0.01	0.070027453	0.051487391	0	0.069653092	0.069653092	0.069653092	0	0	0.069653092	0.069653092	0.089555444	0.1	0.15	0	0.002	0	0.001114055	0	0.000533304	1.333259184	2.426235974	2	17.9685	1.8783	21.0578741	2.102493722	16	2.84	9.592062	234.681552	9/2/2014	2	0	xy4257849772962603	201479421
3337	0.187960024	NA	0.336627402	0.61	0.5518482	0.992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.5	0.61	0.941	0	0.913210329	0.001	0.00022725	0.75749867	0.75749867	1	0.2358	0.2358	0.104988545	0.104988545	0	7.94	0.31152	118.240965	6/8/2015	2	0	xy4253924172783561	201479432
3339	0.424273102	0.304338666	0.405122316	0.625	0.648195705	0.404	0.404751137	0.304338666	0	0.304203846	0.31436014	0.31436014	0	0	0.304203846	0.31436014	NA	0.1	0.63	0.004	0.242	0	0.187144942	0	0.00116036	0.828828474	0.828828474	1	0.6597	0.6597	0.552504331	0.552504331	0	6.63	0.619555	139.238079	5/31/2017	2	0	xy4254292472785757	201479432
3345	0.412679715	0.492726404	0	0.883	0	0.066	0.495557673	0.492726404	0.454545455	0.511911537	0.511911537	0.511911537	0	0.454545455	0.511911537	0.511911537	0.089391845	0	0.38	0.883	0.964	0.182	0.963900697	0.706	0	0	0	2	2.187	1.4211	2.04318357	1.549168946	1	2.39	1.721004	83.655304	4/25/2016	6	0	xy4255739372921237	201479576
3346	0.59128159	0.705971341	0	0.375	0	0.202	0.697154865	0.705971341	0.636363636	0.733003511	0.733003511	0.733003511	0	0.636363636	0.733003511	0.733003511	0.191344677	0	0.38	NA	NA	NA	NA	NA	0	0	0	1	2.4525	0.2655	2.320536207	0.277352637	2	2.39	1.721004	83.655304	9/9/2014	6	0	xy4255934672922407	201479576
3349	0.015858587	0.018934647	0	0.5	0	0.01	0.02450661	0.018934647	0	0.021037678	0.021037678	0.021037678	0	0	0.021037678	0.021037678	NA	0.2	0.5	0	0	0	1.78E-10	0	0	0	0	2	0.8208	0.5715	1.353009013	0.633908973	1	5.88	0.713194	132.49078	9/9/2014	6	0	xy4255899972927888	201479566
3352	0	NA	0	0	0.45162095	0.359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.0000416	0.041648308	0.041648308	1	0.2979	0.2979	0.467817404	0.467817404	0	1.9299999	0.671679836	42.20297668	9/16/2014	NA	NA	xy4253739872826663	201479567
3353	0.441616288	0.226964396	0.45162095	NA	0.45162095	0.223	0.259214113	0.226964396	0	0.235004989	0.235004989	0.235004989	0	0	0.235004989	0.235004989	NA	NA	NA	NA	NA	NA	NA	NA	0.0000416	0.041648308	0.041648308	1	0.5967	0.2925	0.614842911	0.094068829	2	1.93	0.67168	42.202977	7/3/2013	2	0	xy4253795572825162	201479567
3354	0.481228983	0.368853274	0.45162095	1	0.45162095	0.952	0.407243329	0.368853274	0	0.38171484	0.38171484	0.38171484	0	0	0.38171484	0.38171484	NA	1	0.65	0.016	0.272	0	0.105834105	0	0.0000416	0.041648308	0.041648308	1	0.8559	0.2592	0.91105682	0.296213908	3	1.93	0.67168	42.202977	4/27/2016	2	0	xy4253975272823245	201479567
3355	0	NA	0	0	0.45162095	0.425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0.0000416	0.041648308	0.041648308	1	0.3042	0.0063	0.520774082	0.052956679	1	1.9299999	0.671679836	42.20297668	9/16/2014	NA	NA	xy4253753272826057	201479567
3356	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346094985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.9711	0.0072	1.107551779	0.004841346	5	17.5300007	0.882683225	439.4292897	NA	2	0	MA_MA01256	201479567
3357	0.76920781	0.696621451	0.665364347	1	0.665364347	1	0.741487931	0.696621451	0	0.723610901	0.723610901	0.723610901	0	0	0.723610901	0.723610901	0.341245525	1	0.42	0	0.002	0	0.000503446	0	0.001559586	2.227979803	3.171610084	1	0.9927	0.0216	1.289176897	0.181625117	6	17.53	0.882683	439.42929	9/16/2014	0	0	xy4254217772821442	201479567
3359	0.344559136	0.348667475	0.188175396	0.416666667	0.45162095	0.87	0.388272989	0.348667475	0	0.361565216	0.361565216	0.361565216	0	0	0.361565216	0.361565216	0.10153612	0	0.42	0	0	0	1.06E-18	0	0.0000416	0.041648308	0.041648308	1	0.9639	0.108	1.102710434	0.191653614	4	17.53	0.882683	439.42929	6/23/2016	2	0	xy4254062272822079	201479567
3361	0.736912148	0.682236366	0.592839633	0.891	0.665364347	0.429	0.694088405	0.682236366	0.636363636	0.708014274	0.708014274	0.708014274	0	0.636363636	0.708014274	0.708014274	NA	0	0.58	0.891	0.97	0.061	0.966781557	0.526	0.001559586	2.227979803	3.171610084	1	0.9351	0.9351	2.375032332	2.375032332	0	5.61	0.783941	132.528484	7/5/2016	0	0	xy4254590472824194	201479525
3362	0.499326144	0.596179474	0	0.416666667	0	0.5	0.657184306	0.596179474	0.545454545	0.618089068	0.618089068	0.618089068	0	0.545454545	0.618089068	0.618089068	NA	0	0.42	0	0.003	0	0.001106157	0	0	0	0	1	3.1581	1.2303	5.380950962	1.716741734	8	8.63	2.385343	355.623863	7/5/2016	0	0	xy4254684572810363	201479492
3371	0.395390306	0.472083402	0	0.583333333	0	0.814	0.498511934	0.472083402	0	0.48914879	0.48914879	0.48914879	0	0	0.48914879	0.48914879	NA	0	0.58	NA	NA	NA	NA	NA	0	0	0	1	0.2871	0.2871	0.202921182	0.202921182	0	10.53	0.390644	175.599676	4/27/2016	2	0	xy4256326472907357	201479532
3372	0.637368779	0.760997973	0	0.813	0	0.645	0.760030353	0.760997973	0	0.788770808	0.788770808	0.788770808	0	0	0.788770808	0.788770808	0.426594109	0.8	0.5	0.813	0.938	0.213	0.940245742	0.683	0	0	0	1	3.6378	2.3859	7.226030717	4.908644377	7	3.74	1.97522	140.24389	9/9/2014	2	0	xy4256344372901757	201479532
3373	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	3.6549	0.0171	7.295262807	0.069232091	8	3.74	1.97522	140.24389	9/9/2014	2	0	xy4256401372902064	201479532
3374	0.507449181	0.605878121	0	0	0	0.375	0.618181644	0.605878121	0	0.62792284	0.62792284	0.62792284	0	0	0.62792284	0.62792284	NA	0	NA	NA	NA	NA	NA	NA	0	0	0	1	3.7143	0.0594	7.4788074	0.183544593	9	3.74	1.97522	140.24389	NA	2	0	xy4256523472903545	201479532
3377	0.557795756	0.665990324	0	NA	0	0.311	0.676319967	0.665990324	0	0.690486816	0.690486816	0.690486816	0	0	0.690486816	0.690486816	0.318277624	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0.0306	0.0306	0.161365247	0.161365247	0	11.88	0.015769	39.803254	NA	2	0	xy4256571472907647	201479532
3379	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.4635	0.4635	0.863081479	0.863081479	0	4.6	1.896086	169.001859	9/9/2014	2	0	xy4256354472901052	201479532
3381	0	NA	0	0.8	0	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	0.28	0.023	0.661	0	0.475860253	0	0	0	0	1	0.1791	0.1791	0.380243762	0.380243762	0	7.07	0.204548	85.314182	4/25/2016	6	0	xy4256070972891359	201479533
3384	0	NA	0	0.275	0	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	0	0	0	1	0.1944	0.1944	0.091608495	0.091608495	0	2.22	0.172835	24.624828	4/27/2016	2	0	xy4256669972893611	201479533
3386	0	NA	0	0.993	0	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.4	0.993	0.996	0.516	0.995361936	0.907	0	0	0	1	0.0378	0.0378	0.105764608	0.105764608	0	5.23	0.187669	60.450841	4/25/2016	2	0	xy4256742772887921	201479533
3388	0	NA	0	0.275	0	0.495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.28	0	0.025	0	0.012056255	0	0	0	0	1	0.243	0.2052	0.710368916	0.604604307	1	7.54	0.424462	131.067671	4/25/2016	2	0	xy4256726872890588	201479533
3389	0	NA	0	0.8	0	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	0	0	0	1	0.2826	0.0396	0.903979099	0.193610183	2	7.54	0.424462	131.067671	4/27/2016	6	0	xy4256662872892642	201479533
3394	0.1847913	0.090673078	0.190410553	0.316666667	0.601296482	0.02	0.129233076	0.090673078	0	0.091716803	0.094102674	0.094102674	0	0	0.091716803	0.094102674	NA	0.1	0.32	0	0	0	1.90E-14	0	0.00052521	0.875349338	1.567186742	2	1.9341	1.9341	1.869084959	1.869084959	0	2.53	1.010559	67.858756	8/22/2014	2	0	xy4253649172756454	201479537
3396	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.1152	0.1152	0.117625729	0.117625729	0	7.34	1.681287	253.934435	6/22/2015	0	0	xy4257937973020809	201479548
3397	0.834670929	0.921699571	0.224612607	1	0.224612607	1	0.912298804	0.921699571	0.909090909	0.956954752	0.956954752	0.956954752	0	0.909090909	0.956954752	0.956954752	NA	1	0.75	0.188	0.807	0	0.586551142	0	0.000000875	0.008745714	0.008745714	1	1.3716	1.2564	2.012414952	1.894789223	1	7.34	1.681287	253.934435	9/2/2014	2	0	xy4257795273002537	201479548
3400	0	NA	0	0.85	0	0.261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.53	0.85	0.959	0.078	0.929275054	0.312	0	0	0	1	0.1323	0.1323	0.078473504	0.078473504	0	7.53	0.367449	121.786293	4/25/2016	6	0	xy4255458772889183	201479554
